enable_batch_dco,gamma,refine_queue_size,ef,recall,latency(ms),QPS,nq
True,0.8,40,180,0.9045,0.5731081962585449,1744.8712241917972,1000
True,0.8,40,200,0.9075,0.6074974536895752,1646.0974345268442,1000
True,0.8,40,220,0.9108,0.6400918960571289,1562.275676601831,1000
True,0.8,80,120,0.9142,0.6450984477996826,1550.1509938689578,1000
True,0.8,80,140,0.9187,0.688347578048706,1452.7544396026656,1000
True,0.8,100,120,0.9194,0.7127504348754883,1403.0156294112846,1000
True,0.8,80,160,0.9226,0.7256417274475098,1378.0905399660005,1000
True,0.8,80,180,0.9269,0.7662045955657959,1305.1344324834809,1000
True,0.8,80,200,0.9301,0.8010289669036865,1248.394304472434,1000
True,0.8,80,220,0.9325,0.8327889442443848,1200.7844327320304,1000
True,0.8,100,180,0.9332,0.8496456146240234,1176.9612916115736,1000
True,0.8,80,240,0.9354,0.8720614910125732,1146.7081281606347,1000
True,0.8,100,200,0.9368,0.8884153366088867,1125.599659070538,1000
True,0.8,80,260,0.9381,0.906919002532959,1102.6343005351885,1000
True,0.8,100,220,0.939,0.9278967380523682,1077.706127191453,1000
True,0.8,80,280,0.9401,0.9359531402587892,1068.4295580476412,1000
True,0.8,100,240,0.9415,0.9634964466094972,1037.886546981006,1000
True,0.8,80,300,0.9421,0.9697797298431396,1031.1619940352316,1000
True,0.8,80,320,0.9441,0.9977993965148926,1002.205456821074,1000
True,0.8,80,340,0.9452,1.0280430316925049,972.7219281411436,1000
True,0.8,100,280,0.9459,1.0342004299163818,966.9305591768638,1000
True,0.8,80,360,0.9473,1.0632562637329102,940.5070387163032,1000
True,0.8,100,300,0.9475,1.0701274871826172,934.468100275374,1000
True,0.8,80,380,0.9488,1.08884596824646,918.4035475747386,1000
True,0.8,100,320,0.9492,1.1057605743408203,904.3549057589908,1000
True,0.8,80,400,0.9502,1.120411396026611,892.5293008856977,1000
True,0.8,100,340,0.951,1.1388628482818604,878.0688574648343,1000
True,0.8,100,360,0.9528,1.1734681129455566,852.1748388116578,1000
