enable_batch_dco,ef,recall,latency(ms),QPS,nq
False,160,0.9056,0.5232398509979248,1911.1694151215677,1000
False,180,0.909,0.5814008712768555,1719.9836625697335,1000
False,200,0.9108,0.6385715007781982,1565.9953486513964,1000
False,220,0.9144,0.6842291355133057,1461.4987116118702,1000
False,240,0.9158,0.7338252067565918,1362.7223360449348,1000
False,260,0.9179,0.7852935791015625,1273.4091129894102,1000
False,280,0.922,0.8445308208465576,1184.0894083623853,1000
False,300,0.9246,0.9030261039733888,1107.387699646686,1000
False,320,0.9264,0.9599168300628662,1041.7569196432453,1000
False,340,0.9281,1.0177431106567385,982.5662188513476,1000
False,360,0.9287,1.0750346183776855,930.2026026930008,1000
False,380,0.9316,1.130535364151001,884.5366820974864,1000
False,400,0.932,1.1924521923065186,838.6080435356783,1000
False,450,0.9359,1.3340494632720947,749.5973931485617,1000
False,500,0.9394,1.4753680229187012,677.7969865591319,1000
False,550,0.9435,1.620938062667847,616.9267185657508,1000
False,600,0.9443,1.758561134338379,568.6467080805971,1000
False,700,0.9497,2.08081579208374,480.5807432855912,1000
False,750,0.95,2.1735243797302246,460.0822559552421,1000
False,800,0.9522,2.365432024002075,422.7557544892369,1000
False,850,0.9543,2.472295045852661,404.4824672838001,1000
False,950,0.9557,2.7383716106414795,365.1805314201837,1000
False,1000,0.9574,2.868002891540528,348.6746833309004,1000
False,1200,0.962,3.464073419570923,288.67748424450684,1000
False,1400,0.9656,4.028215408325195,248.24888905724345,1000
False,1600,0.9687,4.6113691329956055,216.8553354023921,1000
False,1800,0.9704,5.379584789276123,185.88795216936435,1000
False,2000,0.973,6.039897680282593,165.56571864860007,1000
False,2500,0.9765,7.453455686569214,134.16595496796933,1000
False,3000,0.9784,8.798197269439697,113.65964746817774,1000
False,3500,0.9791,10.297106742858888,97.11465802697508,1000
False,4000,0.9824,11.365166425704956,87.98815279451328,1000
False,6000,0.9842,15.971323013305664,62.61222061358992,1000
