enable_batch_dco,gamma,refine_queue_size,ef,recall,latency(ms),QPS,nq
True,0.8,200,320,0.9641,1.5633139610290527,639.6667751510063,1000
True,0.8,200,340,0.9652,1.6117868423461914,620.4294350389123,1000
True,0.8,500,280,0.9656,1.691681146621704,591.1279451195664,1000
True,0.8,200,360,0.966,1.7179508209228516,582.0888396926395,1000
True,0.8,100,700,0.9663,1.723505973815918,580.2126683587618,1000
True,0.81,200,450,0.9671,1.751483917236328,570.9444375475072,1000
True,0.8,200,400,0.9677,1.7607791423797607,567.9303984987359,1000
True,0.8,300,300,0.968,1.820983648300171,549.153750465287,1000
True,0.81,200,500,0.9685,1.8223211765289309,548.7506883417509,1000
True,0.8,200,450,0.9697,1.856851577758789,538.5460054954932,1000
True,0.81,200,550,0.9702,1.934972047805786,516.8033311561152,1000
True,0.8,500,320,0.9704,1.9446585178375244,514.2291002905785,1000
True,0.8,200,500,0.971,1.945176124572754,514.0922651513852,1000
True,0.8,300,340,0.9717,1.9994382858276367,500.14046799452245,1000
True,0.8,300,360,0.9722,2.045628547668457,488.8473037491428,1000
True,0.8,300,380,0.9733,2.095104455947876,477.3031708090066,1000
True,0.8,300,400,0.9742,2.1487603187561035,465.3846179451463,1000
True,0.8,200,650,0.9747,2.2360074520111084,447.2257009253617,1000
True,0.8,500,380,0.9758,2.2798051834106445,438.6339706904146,1000
True,0.8,200,750,0.9766,2.3743133544921875,421.174398951177,1000
True,0.8,500,400,0.9773,2.407737493515014,415.32766869037584,1000
True,0.8,200,800,0.9774,2.456897020339966,407.01746622722834,1000
True,0.8,300,550,0.978,2.513984680175781,397.7748981072067,1000
True,0.8,200,900,0.9789,2.608237028121948,383.4007374398969,1000
True,0.8,300,600,0.979,2.631157159805298,380.0609158876693,1000
True,0.8,300,650,0.9797,2.702716112136841,369.9981642575745,1000
True,0.8,200,1000,0.9801,2.745810270309448,364.1912228288453,1000
True,0.8,300,700,0.9804,2.7632455825805664,361.8932773489175,1000
True,0.8,300,750,0.9812,2.855843305587769,350.1592675072162,1000
True,0.8,400,550,0.9818,2.928586483001709,341.46165933779474,1000
True,0.8,300,800,0.9822,2.9393813610076904,340.2076413987929,1000
True,0.8,400,600,0.9829,3.0440173149108887,328.5132430428617,1000
True,0.8,300,900,0.9831,3.096726179122925,322.9216734568462,1000
True,0.81,400,800,0.9836,3.1434476375579834,318.12204792342567,1000
True,0.8,300,1000,0.9845,3.2324697971343994,309.3609724943153,1000
True,0.8,400,700,0.9847,3.2570788860321045,307.0235738804096,1000
True,0.8,600,550,0.9848,3.2975142002105717,303.2587395487614,1000
True,0.81,400,900,0.9849,3.341683387756348,299.2503729299782,1000
True,0.8,400,750,0.985,3.377362966537476,296.0889930717797,1000
True,0.8,400,800,0.9853,3.445009469985962,290.2749640348811,1000
True,0.81,500,750,0.9856,3.516160249710083,284.4011447096169,1000
True,0.8,300,1200,0.9861,3.553632974624634,281.40216143329457,1000
True,0.8,400,900,0.9865,3.628538846969605,275.59302578093,1000
True,0.8,500,700,0.9866,3.677220106124878,271.9445589711567,1000
True,0.8,500,750,0.9873,3.7861151695251465,264.1229744010718,1000
True,0.8,300,1400,0.9875,3.878208637237549,257.85100636367537,1000
True,0.8,500,800,0.9878,3.930706024169922,254.40722197259151,1000
True,0.8,600,700,0.9882,4.055511236190796,246.57803708596452,1000
True,0.8,400,1200,0.9889,4.109042406082153,243.3657045057049,1000
True,0.8,500,1000,0.9893,4.276011943817139,233.86277052989556,1000
True,0.8,400,1400,0.99,4.432317733764648,225.61559438353635,1000
True,0.8,500,1200,0.9905,4.604764699935913,217.16636248838455,1000
True,0.8,600,1000,0.9907,4.722531795501709,211.7508241982652,1000
True,0.8,400,1600,0.9909,4.737846851348877,211.06634118308352,1000
True,0.8,700,900,0.9911,4.956560373306274,201.75281337952308,1000
True,0.8,500,1400,0.9914,4.999019622802734,200.03922277851416,1000
True,0.8,400,1800,0.9917,5.037444114685059,198.5133685324309,1000
True,0.8,700,1000,0.9918,5.104495763778687,195.90573609561264,1000
True,0.8,400,2000,0.9924,5.278799772262573,189.437001428714,1000
True,0.8,800,1000,0.9926,5.386171102523804,185.66064481899377,1000
True,0.8,700,1200,0.9927,5.52789831161499,180.90057805492577,1000
True,0.8,500,1800,0.9928,5.5953450202941895,178.71998891453927,1000
True,0.81,600,1800,0.9931,5.750817060470581,173.8883343853354,1000
True,0.8,600,1600,0.9935,5.755537509918213,173.74571849749097,1000
True,0.8,800,1200,0.9937,5.81990385055542,171.82414446667627,1000
True,0.8,600,1800,0.9939,6.091354846954346,164.16709010147326,1000
True,0.81,700,1800,0.994,6.137943506240845,162.92101727284313,1000
True,0.8,700,1600,0.9942,6.224205017089844,160.66308825854753,1000
True,0.8,800,1400,0.9945,6.260939359664917,159.72044170277982,1000
True,0.81,800,1800,0.9946,6.553144454956055,152.59849784689447,1000
True,0.8,700,1800,0.9948,6.559398889541626,152.45299406846723,1000
True,0.8,800,1600,0.9949,6.656173944473267,150.23645841321752,1000
True,0.8,800,1800,0.9952,7.009262561798096,142.6683607845143,1000
True,0.8,800,2000,0.9954,7.311870813369751,136.76390427624906,1000
