enable_batch_dco,gamma,refine_queue_size,ef,recall,latency(ms),QPS,nq
True,0.8,100,1200,0.9758,2.406562089920044,415.53052139752776,1000
True,0.8,100,1400,0.9783,2.6862056255340576,372.27231992010485,1000
True,0.8,100,1600,0.9805,2.929584264755249,341.34536153495645,1000
True,0.8,100,1800,0.9823,3.2090981006622314,311.61403255127647,1000
True,0.8,100,2000,0.9837,3.4728963375091553,287.9440970349331,1000
True,0.8,100,3000,0.9901,4.804132699966431,208.1541169766163,1000
True,0.8,100,4000,0.9923,6.116549253463745,163.4908767281992,1000
True,0.8,200,120,0.9221,0.7533633708953857,1327.380701840444,1000
True,0.8,200,140,0.9319,0.8747875690460205,1143.1346710728035,1000
True,0.8,200,160,0.9399,0.9927017688751221,1007.3518868946389,1000
True,0.8,200,180,0.9458,1.108142614364624,902.4109235013674,1000
True,0.8,200,200,0.9509,1.2233591079711914,817.4214696928948,1000
True,0.8,200,220,0.9561,1.3041112422943115,766.805750589734,1000
True,0.8,200,240,0.9579,1.366603136062622,731.7413326601476,1000
True,0.8,200,260,0.9599,1.4184644222259521,704.987720757022,1000
True,0.8,200,280,0.9612,1.4604687690734863,684.7116632520631,1000
True,0.8,200,300,0.9626,1.5063526630401611,663.8551678740179,1000
True,0.8,200,320,0.9644,1.5517213344573975,644.445608753377,1000
True,0.8,200,340,0.9657,1.59913969039917,625.3362392314737,1000
True,0.8,200,360,0.9664,1.6332447528839111,612.2781035936251,1000
True,0.8,200,380,0.9676,1.6634109020233154,601.1743693537385,1000
True,0.8,200,400,0.9682,1.7056519985198975,586.28606589607,1000
True,0.8,200,450,0.97,1.7943916320800781,557.2919434765694,1000
True,0.8,200,500,0.9714,1.8840773105621338,530.7637825656102,1000
True,0.8,200,550,0.9723,1.9673271179199219,508.30387630569123,1000
True,0.8,200,600,0.9742,2.038709878921509,490.50628063322415,1000
True,0.8,200,650,0.9751,2.1247127056121826,470.6518661834213,1000
True,0.8,200,700,0.976,2.2064576148986816,453.2151414319912,1000
True,0.8,200,750,0.9768,2.320023536682129,431.03010990573927,1000
True,0.8,200,800,0.9778,2.3855700492858887,419.1870200161786,1000
True,0.8,200,900,0.9794,2.5369346141815186,394.17649726168685,1000
True,0.8,200,1000,0.9806,2.6545817852020264,376.7071730750594,1000
