enable_batch_dco,gamma,refine_queue_size,ef,recall,latency(ms),QPS,nq
True,0.8,600,750,0.9887,4.170290946960449,239.79142288114411,1000
True,0.8,600,800,0.9892,4.327340364456177,231.08882495441782,1000
True,0.8,600,900,0.99,4.538681745529175,220.32829267772505,1000
True,0.8,600,1000,0.9907,4.722531795501709,211.75082419826518,1000
True,0.8,600,1200,0.9917,5.105871915817261,195.85293491247657,1000
True,0.8,600,1400,0.9926,5.4318225383758545,184.10027075350766,1000
True,0.8,600,1600,0.9935,5.755537509918213,173.74571849749097,1000
True,0.8,600,1800,0.9939,6.091354846954346,164.16709010147326,1000
True,0.8,600,2000,0.9944,6.46658992767334,154.641010360123,1000
True,0.8,700,120,0.9215,0.769763708114624,1299.0999568546715,1000
True,0.8,700,140,0.9314,0.8923351764678955,1120.655137633676,1000
True,0.8,700,160,0.9396,1.0062453746795654,993.7933879382509,1000
True,0.8,700,180,0.9455,1.13454008102417,881.4144310329538,1000
True,0.8,700,200,0.9506,1.2499759197235107,800.015411673847,1000
True,0.8,700,220,0.9563,1.3673651218414307,731.3335582622584,1000
True,0.8,700,240,0.9591,1.482717514038086,674.4373021375894,1000
True,0.8,700,260,0.9626,1.6084153652191162,621.7299471419616,1000
True,0.8,700,280,0.9656,1.7293553352355957,578.2501604066042,1000
True,0.8,700,300,0.968,1.8513588905334473,540.143785796098,1000
True,0.8,700,320,0.9704,1.9796862602233887,505.13054522445367,1000
True,0.8,700,340,0.9719,2.0992252826690674,476.3662138865565,1000
True,0.8,700,360,0.9737,2.2097971439361572,452.53022556575934,1000
True,0.8,700,380,0.9758,2.3335304260253906,428.5352309304405,1000
True,0.8,700,400,0.9773,2.455000877380371,407.33182998576285,1000
True,0.8,700,450,0.9795,2.7549712657928467,362.9801923586351,1000
True,0.8,700,500,0.9821,3.0590033531188965,326.9038587291579,1000
True,0.8,700,550,0.9848,3.3929834365844727,294.72587140202614,1000
True,0.8,700,600,0.986,3.6843349933624268,271.4194018192065,1000
True,0.8,700,650,0.9876,3.9747707843780518,251.58683462459686,1000
True,0.8,700,700,0.9886,4.253337144851685,235.10950718083043,1000
True,0.8,700,750,0.9897,4.462121248245239,224.1086569293152,1000
True,0.8,700,800,0.9903,4.686212778091431,213.39193232435196,1000
True,0.8,700,900,0.9911,4.956560373306274,201.75281337952308,1000
True,0.8,700,1000,0.9918,5.1044957637786865,195.90573609561264,1000
True,0.8,700,1200,0.9927,5.52789831161499,180.90057805492577,1000
True,0.8,700,1400,0.9937,5.895205974578857,169.629357195011,1000
True,0.8,700,1600,0.9942,6.224205017089844,160.66308825854753,1000
True,0.8,700,1800,0.9948,6.559398889541626,152.45299406846723,1000
True,0.8,700,2000,0.9949,6.891316890716553,145.1101459790831,1000
True,0.8,800,120,0.9215,0.767113447189331,1303.58815070177,1000
True,0.8,800,140,0.9314,0.8923592567443848,1120.6248968025764,1000
True,0.8,800,160,0.9396,1.0147931575775146,985.4224898275542,1000
True,0.8,800,180,0.9455,1.128394603729248,886.2148017148303,1000
True,0.8,800,200,0.9506,1.2477877140045166,801.4183733150463,1000
True,0.8,800,220,0.9563,1.3520405292510986,739.6227985516858,1000
True,0.8,800,240,0.9591,1.4873697757720947,672.327766967632,1000
True,0.8,800,260,0.9626,1.6092822551727295,621.3950329631061,1000
True,0.8,800,280,0.9656,1.7288565635681152,578.4169844235901,1000
True,0.8,800,300,0.968,1.8459789752960205,541.717979122509,1000
True,0.8,800,320,0.9704,1.963808536529541,509.21461099624736,1000
True,0.8,800,340,0.9719,2.118237018585205,472.0907014777371,1000
True,0.8,800,360,0.9737,2.262500286102295,441.98889438495604,1000
True,0.8,800,380,0.9758,2.3842859268188477,419.41278466304414,1000
True,0.8,800,400,0.9773,2.487819194793701,401.95847113516766,1000
True,0.8,800,450,0.9795,2.771925449371338,360.7600630914501,1000
True,0.8,800,500,0.9821,3.072333574295044,325.48549036686325,1000
True,0.8,800,550,0.9848,3.400686502456665,294.05827302152,1000
True,0.8,800,600,0.986,3.703228712081909,270.03463133061865,1000
True,0.8,800,650,0.9876,3.9983127117156982,250.1055000200058,1000
True,0.8,800,700,0.9886,4.257580995559692,234.8751558791055,1000
True,0.8,800,750,0.9898,4.539732456207275,220.2772981990774,1000
True,0.8,800,800,0.9909,4.8115153312683105,207.83473212718644,1000
True,0.8,800,900,0.9918,5.137058973312378,194.6639127942889,1000
True,0.8,800,1000,0.9926,5.386171102523804,185.66064481899377,1000
True,0.8,800,1200,0.9937,5.81990385055542,171.82414446667627,1000
True,0.8,800,1400,0.9945,6.260939359664917,159.72044170277982,1000
True,0.8,800,1600,0.9949,6.656173944473267,150.23645841321752,1000
True,0.8,800,1800,0.9952,7.009262561798096,142.66836078451433,1000
True,0.8,800,2000,0.9954,7.311870813369751,136.76390427624906,1000
True,0.81,40,120,0.8809,0.4546773433685303,2199.361843260944,1000
True,0.81,40,140,0.8872,0.48859119415283203,2046.7008246718392,1000
True,0.81,40,160,0.8926,0.5220065116882324,1915.6849150518806,1000
True,0.81,40,180,0.8975,0.5554373264312744,1800.383143900453,1000
True,0.81,40,200,0.9024,0.587454080581665,1702.2607094836324,1000
True,0.81,40,220,0.9056,0.6219472885131836,1607.8532995787837,1000
True,0.81,40,240,0.9089,0.6509811878204346,1536.1427007562593,1000
True,0.81,40,260,0.9117,0.6838641166687012,1462.2788001676233,1000
True,0.81,40,280,0.915,0.7142188549041748,1400.131056655131,1000
True,0.81,40,300,0.9168,0.745281457901001,1341.7749621953353,1000
