enable_batch_dco,gamma,refine_queue_size,ef,recall,latency(ms),QPS,nq
True,0.81,100,220,0.9812,5.948308944702148,168.11500702071777,1000
True,0.81,100,240,0.9824,5.991762161254883,166.8958101285124,1000
True,0.81,100,260,0.9824,6.133219480514526,163.04650488655076,1000
True,0.81,100,280,0.9825,6.143836259841919,162.76475441513963,1000
True,0.81,100,300,0.9815,6.121755599975586,163.3518332558046,1000
True,0.81,100,320,0.9824,6.169412851333618,162.08997907861425,1000
True,0.81,100,340,0.9815,6.248551368713379,160.0370935585198,1000
True,0.81,100,360,0.982,6.254324197769165,159.88937707397497,1000
True,0.81,100,380,0.9824,6.338835000991821,157.75769519849192,1000
True,0.81,100,400,0.9824,6.319924592971802,158.2297360180642,1000
True,0.81,100,500,0.9821,6.50496506690979,153.728727166717,1000
True,0.81,100,600,0.9815,6.728869915008545,148.6133648934912,1000
True,0.81,100,700,0.9825,6.882693290710449,145.29196024900557,1000
True,0.81,100,800,0.9824,7.069606781005859,141.4505828933417,1000
True,0.81,100,900,0.9829,7.217515230178833,138.55183787055512,1000
True,0.81,100,1000,0.9828,7.380879163742065,135.48521494734857,1000
True,0.81,100,1200,0.9832,7.735734224319458,129.2702115923552,1000
True,0.81,100,1400,0.9833,8.023578643798828,124.63266634432114,1000
True,0.81,100,1600,0.9836,8.330055713653564,120.0472162942353,1000
True,0.81,100,1800,0.9835,8.642291784286499,115.71004832516878,1000
True,0.81,100,2000,0.9837,8.881708860397339,112.59094569727466,1000
True,0.81,200,200,0.9841,11.583976984024048,86.32613837019379,1000
True,0.81,200,220,0.984,11.695106744766235,85.50584631880487,1000
True,0.81,200,240,0.9833,12.025483846664429,83.15673720499613,1000
True,0.81,200,260,0.9837,11.996824264526367,83.35539288984324,1000
True,0.81,200,280,0.9841,12.285232305526733,81.39854217898117,1000
True,0.81,200,300,0.983,12.126098871231079,82.46675296145568,1000
True,0.81,200,320,0.9845,12.193148374557495,82.01327247740404,1000
True,0.81,200,340,0.9833,12.26323390007019,81.54455897593834,1000
True,0.81,200,360,0.9849,12.432055473327637,80.4372215154164,1000
True,0.81,200,380,0.9839,12.43103814125061,80.44380434178252,1000
True,0.81,200,400,0.9846,12.491666316986084,80.05337115355113,1000
True,0.81,200,500,0.9836,12.70065712928772,78.73608348138141,1000
True,0.81,200,600,0.9856,13.121052265167236,76.21339964133237,1000
True,0.81,200,700,0.9833,13.07535696029663,76.47974759209279,1000
True,0.81,200,800,0.9853,13.214611768722534,75.67380847062681,1000
True,0.81,200,900,0.9833,13.456073760986328,74.31588275766855,1000
True,0.81,200,1000,0.9833,13.729721307754517,72.83469034693385,1000
True,0.81,200,1200,0.9846,13.869391202926636,72.101218097373,1000
True,0.81,200,1400,0.984,14.115228414535522,70.84547062449404,1000
True,0.81,200,1600,0.9842,14.637453556060791,68.31789396769355,1000
True,0.81,200,1800,0.9837,14.950457334518433,66.88758595304944,1000
True,0.81,200,2000,0.9846,15.17287802696228,65.90707433507308,1000
True,0.81,300,300,0.985,17.29010820388794,57.836537990845834,1000
True,0.81,300,320,0.9837,17.355181455612183,57.619679895460145,1000
True,0.81,300,340,0.9847,17.7183940410614,56.43852358642409,1000
True,0.81,300,360,0.984,17.49569034576416,57.15693294961108,1000
True,0.81,300,380,0.9844,17.546493530273438,56.99144380469369,1000
True,0.81,300,400,0.9842,17.571572303771973,56.91010358733445,1000
True,0.81,300,500,0.9843,17.757829666137695,56.31318797402896,1000
True,0.81,300,600,0.9832,18.127424716949463,55.165033953498224,1000
True,0.81,300,700,0.9838,18.24654483795166,54.804896427298566,1000
True,0.81,300,800,0.9837,18.729824781417847,53.39078243765076,1000
True,0.81,300,900,0.9825,18.879340410232544,52.96795217792689,1000
True,0.81,300,1000,0.9833,19.01127052307129,52.60037717029177,1000
True,0.81,300,1200,0.9837,19.723645448684692,50.70056661694286,1000
True,0.81,300,1400,0.9832,19.934696197509766,50.16379432584077,1000
True,0.81,300,1600,0.9835,20.242427825927734,49.401188859329366,1000
True,0.81,300,1800,0.9834,20.626296997070312,48.48179972110537,1000
True,0.81,300,2000,0.9835,20.532946586608887,48.70221601083679,1000
True,0.81,400,400,0.9852,22.096806287765503,45.25540872183313,1000
True,0.81,400,500,0.9826,22.51544451713562,44.413957683089016,1000
True,0.81,400,600,0.9849,22.774263858795166,43.90921288170687,1000
True,0.81,400,700,0.9836,23.056113719940186,43.372443949005394,1000
True,0.81,400,800,0.9842,23.081419706344604,43.3248913074927,1000
True,0.81,400,900,0.9843,23.460749864578247,42.62438352449384,1000
True,0.81,400,1000,0.9848,23.57457661628723,42.41857727824977,1000
True,0.81,400,1200,0.9832,24.140370845794678,41.42438433890931,1000
True,0.81,400,1400,0.9836,24.36587142944336,41.04101110833306,1000
True,0.81,400,1600,0.9836,24.691225051879883,40.50021810982863,1000
True,0.81,400,1800,0.9835,25.3248929977417,39.486840086122896,1000
True,0.81,400,2000,0.9833,25.579228162765503,39.09422104673407,1000
True,0.81,500,500,0.9842,26.517278909683228,37.71126002053074,1000
True,0.81,500,600,0.9837,27.17772674560547,36.79483605676093,1000
True,0.81,500,700,0.9837,27.37948489189148,36.523696627183554,1000
True,0.81,500,800,0.9839,27.786851167678833,35.988244726454724,1000
True,0.81,500,900,0.9838,27.871882438659668,35.87845213543779,1000
True,0.81,500,1000,0.9849,27.76792550086975,36.01277308125441,1000
True,0.81,500,1200,0.9847,28.607421875,34.95596367856899,1000
True,0.81,500,1400,0.9854,28.574342012405396,34.996431398695215,1000
True,0.81,500,1600,0.9842,28.93644642829895,34.55849364495673,1000
True,0.81,500,1800,0.9844,29.121622800827026,34.33874570930851,1000
True,0.81,500,2000,0.9844,29.65890336036682,33.71668830265315,1000
True,0.81,600,600,0.9843,30.790861129760742,32.4771689815929,1000
True,0.81,600,700,0.9845,30.856892824172974,32.407670004175216,1000
True,0.81,600,800,0.984,31.907301664352417,31.34078871724911,1000
True,0.81,600,900,0.9845,32.00459814071655,31.245510273343832,1000
True,0.81,600,1000,0.9846,31.885847330093384,31.361876309813947,1000
True,0.81,600,1200,0.9848,32.677783250808716,30.601830984825195,1000
True,0.81,600,1400,0.9848,32.85512614250183,30.436650757714993,1000
True,0.81,600,1600,0.9845,32.988425970077515,30.313662158572225,1000
True,0.81,600,1800,0.9848,33.510385513305664,29.841494947974834,1000
True,0.81,600,2000,0.9834,33.35504484176636,29.98047236164482,1000
True,0.81,700,700,0.9852,34.85002303123474,28.694385627915892,1000
True,0.81,700,800,0.9847,35.23176169395447,28.383479903350768,1000
True,0.81,700,900,0.9846,34.81123757362366,28.726355904039913,1000
True,0.81,700,1000,0.9854,35.06696605682373,28.51686679650487,1000
True,0.81,700,1200,0.9852,35.84427189826965,27.898460396632412,1000
True,0.81,700,1400,0.9855,36.429959774017334,27.449934235536062,1000
True,0.81,700,1600,0.9842,36.72601866722107,27.22865250004695,1000
True,0.81,700,1800,0.9838,36.843928813934326,27.14151373622786,1000
True,0.81,700,2000,0.9839,37.36295008659363,26.764481864584205,1000
True,0.81,800,800,0.9848,37.73306632041931,26.501954320602042,1000
True,0.81,800,900,0.9833,37.9466073513031,26.352817018453685,1000
True,0.81,800,1000,0.9845,38.27744770050049,26.12504385936173,1000
True,0.81,800,1200,0.9844,38.98018002510071,25.654063150967104,1000
True,0.81,800,1400,0.9842,39.395891189575195,25.383357751394556,1000
True,0.81,800,1600,0.9857,39.86187195777893,25.086629174344456,1000
True,0.81,800,1800,0.9841,40.07299542427063,24.95446096336336,1000
True,0.81,800,2000,0.9849,40.418893575668335,24.740904847578197,1000
True,0.82,40,40,0.9536,1.1907837390899658,839.7830497452302,1000
True,0.82,40,50,0.958,1.2430644035339355,804.4635476304186,1000
True,0.82,40,60,0.9595,1.281242847442627,780.4921619629016,1000
True,0.82,40,70,0.96,1.3338699340820312,749.6982835048303,1000
True,0.82,40,80,0.9611,1.3566474914550781,737.1111554759487,1000
True,0.82,40,90,0.9623,1.3969717025756836,715.8341132867887,1000
True,0.82,40,100,0.9618,1.4216797351837158,703.3932996665916,1000
True,0.82,40,120,0.9624,1.4574718475341797,686.1195992854666,1000
True,0.82,40,140,0.9626,1.5098233222961426,662.3291515189989,1000
True,0.82,40,160,0.9637,1.5619127750396729,640.2406177736781,1000
True,0.82,40,180,0.9638,1.5948030948638916,627.0366562621607,1000
True,0.82,40,200,0.9639,1.6336350440979004,612.1318244321845,1000
True,0.82,40,220,0.964,1.6793012619018555,595.4857670192376,1000
True,0.82,40,240,0.965,1.71449613571167,583.2617403858482,1000
True,0.82,40,260,0.9644,1.754894733428955,569.8347490313919,1000
True,0.82,40,280,0.965,1.7946505546569824,557.2115403776382,1000
True,0.82,40,300,0.9645,1.8263914585113525,547.5277467707147,1000
True,0.82,40,320,0.9655,1.8864095211029053,530.1075873574586,1000
True,0.82,40,340,0.9651,1.9283437728881836,518.5797335825896,1000
True,0.82,40,360,0.9659,1.9633584022521973,509.3313573583332,1000
True,0.82,40,380,0.9656,1.986614465713501,503.36893104261463,1000
True,0.82,40,400,0.9667,2.008596658706665,497.86003360371006,1000
True,0.82,40,500,0.9664,2.173386573791504,460.1114279709043,1000
True,0.82,40,600,0.9675,2.3355257511138916,428.16911760577506,1000
True,0.82,40,700,0.9675,2.5033938884735107,399.4577140274829,1000
True,0.82,40,800,0.9682,2.6560208797454834,376.50306427403774,1000
True,0.82,40,900,0.9681,2.8059351444244385,356.38742470119456,1000
True,0.82,40,1000,0.969,2.95316481590271,338.61977313796643,1000
True,0.82,40,1200,0.9701,3.241063356399536,308.5407133512162,1000
True,0.82,40,1400,0.9706,3.5127532482147217,284.6769839322553,1000
True,0.82,40,1600,0.9713,3.795968770980835,263.43736219452916,1000
True,0.82,40,1800,0.9716,4.094410419464111,244.23540816674725,1000
True,0.82,40,2000,0.972,4.346469163894653,230.07180363933608,1000
True,0.82,80,80,0.9754,3.058562994003296,326.9509249803349,1000
True,0.82,80,90,0.9763,3.119096517562866,320.60566076402114,1000
True,0.82,80,100,0.9749,3.1569957733154297,316.75683840077335,1000
True,0.82,80,120,0.9765,3.229989767074585,309.5985040552324,1000
True,0.82,80,140,0.9752,3.304696798324585,302.599621395518,1000
True,0.82,80,160,0.9767,3.4313154220581055,291.4334233371642,1000
True,0.82,80,180,0.977,3.449676275253296,289.8822730624409,1000
True,0.82,80,200,0.9776,3.479515314102173,287.39634970051344,1000
True,0.82,80,220,0.9779,3.5131382942199707,284.64578284471776,1000
True,0.82,80,240,0.979,3.552586317062378,281.4850677088957,1000
True,0.82,80,260,0.9772,3.6126201152801514,276.80740517674167,1000
True,0.82,80,280,0.9786,3.6495540142059326,274.0060829645179,1000
True,0.82,80,300,0.9781,3.6885712146759033,271.10768419523794,1000
True,0.82,80,320,0.979,3.73588490486145,267.67419914321107,1000
True,0.82,80,340,0.9779,3.775881767272949,264.83880100997675,1000
True,0.82,80,360,0.9789,3.811763286590576,262.34577669550094,1000
