enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,0.9,700,0.9489,1.5542125701904297,643.4126316952096,1000
True,0.9,800,0.9516,1.8074965476989746,553.2514024843066,1000
True,0.9,900,0.9546,2.0467827320098877,488.57164190457377,1000
True,0.9,1000,0.9568,2.2960126399993896,435.5376719530019,1000
True,0.9,1200,0.9613,2.807387590408325,356.203042079613,1000
True,0.9,1400,0.965,3.30473256111145,302.59634675662807,1000
True,0.9,1600,0.9691,3.805682420730591,262.7649628757058,1000
True,0.9,1800,0.9709,4.320422887802124,231.458823816369,1000
True,0.9,2000,0.9728,4.822484970092773,207.36197338127988,1000
True,0.9,2500,0.9754,6.063007593154907,164.93464417379138,1000
True,0.9,3000,0.9773,7.317953109741211,136.6502333376339,1000
True,0.9,3500,0.9799,8.686988830566406,115.11468697661469,1000
True,0.9,4000,0.9812,9.857353925704956,101.44710310059038,1000
True,1.0,100,0.8493,0.19083571434020996,5240.109292211743,1000
True,1.0,120,0.8612,0.22066736221313477,4531.707770332323,1000
True,1.0,140,0.87,0.2496945858001709,4004.8926042805515,1000
True,1.0,160,0.8771,0.2784245014190674,3591.637930222462,1000
True,1.0,180,0.8848,0.3097870349884033,3228.0240521926116,1000
True,1.0,200,0.8927,0.3400280475616455,2940.933864635695,1000
True,1.0,220,0.8976,0.37038278579711914,2699.909494572893,1000
True,1.0,240,0.904,0.39806532859802246,2512.1504641511447,1000
True,1.0,260,0.9073,0.42968082427978516,2327.308884859273,1000
True,1.0,280,0.9076,0.4588475227355957,2179.3732132149607,1000
True,1.0,300,0.9094,0.4886295795440674,2046.5400415035954,1000
True,1.0,320,0.9115,0.516981840133667,1934.3039201172858,1000
True,1.0,340,0.9154,0.5491886138916016,1820.8680491642153,1000
True,1.0,360,0.9166,0.5785493850708008,1728.4609158777753,1000
True,1.0,380,0.9189,0.6059668064117432,1650.2554090735437,1000
True,1.0,400,0.92,0.6371462345123291,1569.4984068538029,1000
True,1.0,500,0.9288,0.7879955768585205,1269.0426562883404,1000
True,1.0,600,0.9347,0.941075325012207,1062.6141961452752,1000
True,1.0,700,0.94,1.095022439956665,913.2232943459811,1000
True,1.0,800,0.945,1.2504048347473145,799.7409896468315,1000
True,1.0,900,0.9484,1.404588222503662,711.9524313093781,1000
True,1.0,1000,0.9517,1.5654892921447754,638.7779239485981,1000
True,1.0,1200,0.9567,1.8779621124267578,532.4921058752195,1000
True,1.0,1400,0.9601,2.1830382347106934,458.07718073821314,1000
True,1.0,1600,0.9621,2.509831190109253,398.4331710996348,1000
True,1.0,1800,0.9644,2.832534074783325,353.040766182661,1000
True,1.0,2000,0.9678,3.157984733581543,316.6576422508151,1000
True,1.0,2500,0.9721,3.9675347805023193,252.0456795777333,1000
True,1.0,3000,0.9756,4.793323993682861,208.62349411763185,1000
True,1.0,3500,0.9773,5.6443116664886475,177.16952200517034,1000
True,1.0,4000,0.9808,6.517305612564087,153.43764117370776,1000
True,1.1,100,0.7878,0.16976094245910645,5890.636476885071,1000
True,1.1,120,0.8164,0.19760394096374512,5060.627815026586,1000
True,1.1,140,0.8326,0.22522902488708496,4439.925096249625,1000
True,1.1,160,0.8442,0.252838134765625,3955.0995775497886,1000
True,1.1,180,0.8549,0.2797577381134033,3574.5213224258964,1000
True,1.1,200,0.8621,0.3061554431915283,3266.3146197090746,1000
True,1.1,220,0.8717,0.33153438568115234,3016.2783807340375,1000
True,1.1,240,0.8772,0.3576080799102783,2796.357398442714,1000
True,1.1,260,0.8801,0.3854198455810547,2594.5731945702255,1000
True,1.1,280,0.886,0.41150927543640137,2430.078882036159,1000
True,1.1,300,0.8872,0.4379572868347168,2283.32768984706,1000
True,1.1,320,0.8909,0.46379685401916504,2156.116393059186,1000
True,1.1,340,0.8975,0.49004220962524414,2040.6405414846652,1000
True,1.1,360,0.8993,0.5173213481903076,1933.0344736365466,1000
True,1.1,380,0.9042,0.5449538230895996,1835.0178632210147,1000
True,1.1,400,0.906,0.5688762664794922,1757.851502908585,1000
True,1.1,500,0.9162,0.7023770809173584,1423.7366610737402,1000
True,1.1,600,0.9219,0.8338344097137451,1199.2788836134737,1000
True,1.1,700,0.9259,0.963071346282959,1038.3446707864061,1000
True,1.1,800,0.9317,1.096679925918579,911.8430787017461,1000
True,1.1,900,0.9353,1.230954885482788,812.3774573653801,1000
True,1.1,1000,0.94,1.3639953136444092,733.1403487949945,1000
True,1.1,1200,0.9455,1.6332106590270996,612.2908851180888,1000
True,1.1,1400,0.9491,1.9431138038635254,514.6378961498207,1000
True,1.1,1600,0.956,2.169203042984009,460.99880010511856,1000
True,1.1,1800,0.9584,2.440053701400757,409.82704578425137,1000
True,1.1,2000,0.9591,2.6994130611419678,370.45090075134965,1000
True,1.1,2500,0.9653,3.380096435546875,295.84954721512474,1000
True,1.1,3000,0.9687,4.057496786117554,246.4573732803514,1000
True,1.1,3500,0.9724,4.734888315200806,211.19822336455474,1000
True,1.1,4000,0.9753,5.426363229751587,184.2854887629369,1000
