enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,0.9,1200,0.9907,4.088590383529663,244.58307294082715,1000
True,0.9,1400,0.9925,4.680034399032593,213.67364312679186,1000
True,0.9,1600,0.9949,5.261101484298706,190.0742654336572,1000
True,0.9,1800,0.9951,5.755880832672119,173.735355034402,1000
True,0.9,2000,0.9957,6.371695280075073,156.9441029496655,1000
True,0.9,3000,0.9971,8.93781065940857,111.8842228938168,1000
True,0.9,4000,0.9975,11.477207899093628,87.12920501152301,1000
True,1.0,120,0.7926,0.5062572956085205,1975.2801760575153,1000
True,1.0,140,0.8206,0.574190616607666,1741.5819260649496,1000
True,1.0,160,0.8426,0.6408202648162842,1560.499963724912,1000
True,1.0,180,0.8624,0.705794095993042,1416.8438156074608,1000
True,1.0,200,0.8796,0.7721168994903564,1295.1406719112872,1000
True,1.0,220,0.8919,0.8499252796173096,1176.5740165420937,1000
True,1.0,240,0.9024,0.9298100471496582,1075.4884861327428,1000
True,1.0,260,0.912,0.972297191619873,1028.4921201242732,1000
True,1.0,280,0.9195,1.065354347229004,938.6548265382395,1000
True,1.0,300,0.9248,1.1473109722137451,871.6032742809846,1000
True,1.0,320,0.9305,1.1632122993469238,859.6882964197008,1000
True,1.0,340,0.9343,1.2281038761138916,814.2633692878779,1000
True,1.0,360,0.9389,1.2898118495941162,775.3068793054464,1000
True,1.0,380,0.9436,1.3415822982788086,745.3884873726764,1000
True,1.0,400,0.9474,1.3955841064453125,716.5458501437771,1000
True,1.0,450,0.9551,1.5499053001403809,645.200709946231,1000
True,1.0,500,0.9613,1.6980957984924316,588.8949262390257,1000
True,1.0,550,0.9647,1.8500351905822754,540.5302586083579,1000
True,1.0,600,0.9695,2.0108582973480225,497.30008390886053,1000
True,1.0,650,0.9721,2.1442513465881348,466.36323749599995,1000
True,1.0,700,0.9755,2.288832902908325,436.9038905065291,1000
True,1.0,750,0.9779,2.495166063308716,400.7749282522501,1000
True,1.0,800,0.9789,2.581207275390625,387.41561343564155,1000
True,1.0,900,0.9817,2.862985134124756,349.2857815015202,1000
True,1.0,1000,0.9843,3.130462646484375,319.44160110743917,1000
True,1.0,1200,0.9876,3.6811132431030273,271.6569510252396,1000
True,1.0,1400,0.9905,4.2144129276275635,237.28097297834887,1000
True,1.0,1600,0.9921,4.738085508346558,211.05570978793256,1000
True,1.0,1800,0.9928,5.296870231628418,188.79073042583673,1000
True,1.0,2000,0.9945,5.873848915100098,170.24612216859492,1000
True,1.0,3000,0.9964,8.349519729614258,119.76736775088732,1000
True,1.0,4000,0.9972,10.754891395568848,92.98094822343002,1000
True,1.1,120,0.7313,0.4902784824371338,2039.6571251283203,1000
True,1.1,140,0.7657,0.553093433380127,1808.0127870777405,1000
True,1.1,160,0.7926,0.6177389621734619,1618.806747240914,1000
True,1.1,180,0.8124,0.6807126998901367,1469.0485430364301,1000
True,1.1,200,0.8334,0.7451519966125488,1342.0080796213213,1000
True,1.1,220,0.8444,0.807981014251709,1237.6528437690142,1000
True,1.1,240,0.8594,0.8668460845947266,1153.6073332643896,1000
True,1.1,260,0.8696,0.9282763004302979,1077.2654645351336,1000
True,1.1,280,0.8811,0.9882535934448242,1011.8860246328379,1000
True,1.1,300,0.8907,1.048985242843628,953.3022574170473,1000
True,1.1,320,0.9003,1.1075291633605957,902.9107612531683,1000
True,1.1,340,0.9057,1.1677191257476807,856.3703188125043,1000
True,1.1,360,0.9117,1.2268812656402588,815.0747981942175,1000
True,1.1,380,0.9171,1.2872834205627441,776.8297051187404,1000
True,1.1,400,0.9221,1.3440468311309814,744.0216939156244,1000
True,1.1,450,0.9318,1.490966558456421,670.7058547545745,1000
