enable_batch_dco,gamma,refine_queue_size,ef,recall,latency(ms),QPS,nq
True,0.9,100,1000,0.9548,2.6073174476623535,383.53595987959636,1000
True,0.9,100,1200,0.9568,3.0246851444244385,330.6129240735528,1000
True,0.9,100,1400,0.9574,3.4375991821289062,290.90069755622284,1000
True,0.9,100,1600,0.9585,3.8376307487487793,260.5774409969067,1000
True,0.9,100,1800,0.9589,4.291686058044434,233.00865591637984,1000
True,0.9,100,2000,0.9594,4.671708822250366,214.05443662011007,1000
True,0.9,100,3000,0.9602,6.47107458114624,154.53383938944916,1000
True,0.9,100,4000,0.9606,8.167090892791748,122.44261918066778,1000
True,0.9,200,120,0.7431,0.446108341217041,2241.6079405103055,1000
True,0.9,200,140,0.7719,0.5059750080108643,1976.3822010326014,1000
True,0.9,200,160,0.7953,0.5640168190002441,1772.9967729908549,1000
True,0.9,200,180,0.8151,0.625342607498169,1599.1234053293388,1000
True,0.9,200,200,0.8304,0.685631275177002,1458.509896214756,1000
True,0.9,200,220,0.8586,0.7543361186981201,1325.6689892111515,1000
True,0.9,200,240,0.8799,0.8156237602233887,1226.055503491111,1000
True,0.9,200,260,0.8933,0.8787040710449219,1138.039566393311,1000
True,0.9,200,280,0.9035,0.9407494068145752,1062.9823338247434,1000
True,0.9,200,300,0.9142,0.9950015544891357,1005.0235554791979,1000
True,0.9,200,320,0.9212,1.0512340068817139,951.2629856470398,1000
True,0.9,200,340,0.9279,1.107574224472046,902.8740267738499,1000
True,0.9,200,360,0.9335,1.162154197692871,860.4710132142684,1000
True,0.9,200,380,0.939,1.2145605087280273,823.3430881490375,1000
True,0.9,200,400,0.9438,1.2693824768066406,787.7846262031909,1000
True,0.9,200,450,0.9529,1.3977270126342773,715.4472876039746,1000
True,0.9,200,500,0.9589,1.5230152606964111,656.5922389659719,1000
True,0.9,200,550,0.9635,1.6516525745391846,605.4542071470464,1000
True,0.9,200,600,0.967,1.7745602130889893,563.5199034803632,1000
True,0.9,200,650,0.9696,1.8942480087280273,527.913977152069,1000
True,0.9,200,700,0.9716,2.00128436088562,499.6791158441243,1000
True,0.9,200,750,0.9738,2.123537063598633,470.9124305583624,1000
True,0.9,200,800,0.9757,2.244706153869629,445.4926085875913,1000
True,0.9,200,900,0.9776,2.470827102661133,404.7227743790648,1000
True,0.9,200,1000,0.9804,2.6977744102478027,370.6759157479537,1000
True,0.9,200,1200,0.9825,3.1566572189331055,316.79081086225204,1000
True,0.9,200,1400,0.9837,3.5686399936676025,280.2187953322433,1000
True,0.9,200,1600,0.9849,3.9880189895629883,250.75106277504992,1000
True,0.9,200,1800,0.9855,4.361083269119263,229.30082694842784,1000
True,0.9,200,2000,0.9863,4.7417075634002686,210.8944903558966,1000
True,0.9,200,3000,0.9875,6.571013450622559,152.18352656168386,1000
True,0.9,200,4000,0.988,8.281778812408447,120.74700648871679,1000
True,0.9,400,120,0.7431,0.44695591926574707,2237.357101440308,1000
True,0.9,400,140,0.7719,0.505117654800415,1979.7367811171155,1000
True,0.9,400,160,0.7953,0.5627298355102539,1777.0516807470362,1000
True,0.9,400,180,0.8151,0.6190271377563477,1615.438062415941,1000
True,0.9,400,200,0.8304,0.6768171787261963,1477.5038687434765,1000
True,0.9,400,220,0.846,0.7343990802764893,1361.6574786879041,1000
True,0.9,400,240,0.858,0.7925019264221191,1261.8265857278925,1000
True,0.9,400,260,0.8697,0.8510546684265137,1175.012648539801,1000
True,0.9,400,280,0.8788,0.9094066619873047,1099.6180716498425,1000
True,0.9,400,300,0.8886,0.9679687023162842,1033.0912534744843,1000
True,0.9,400,320,0.8958,1.02475905418396,975.839145716379,1000
True,0.9,400,340,0.902,1.084505558013916,922.0791840212665,1000
True,0.9,400,360,0.9063,1.1429860591888428,874.9013095659999,1000
True,0.9,400,380,0.9132,1.2006409168243408,832.8884897950754,1000
True,0.9,400,400,0.9188,1.2608904838562012,793.0902903967395,1000
True,0.9,400,450,0.9369,1.4306485652923584,698.9836807305967,1000
True,0.9,400,500,0.9512,1.582796573638916,631.793129107525,1000
True,0.9,400,550,0.9599,1.729233980178833,578.2907411387918,1000
True,0.9,400,600,0.967,1.8831164836883545,531.0345953965398,1000
True,0.9,400,650,0.9711,1.9961705207824707,500.9592064349363,1000
True,0.9,400,700,0.9745,2.11506986618042,472.7976205371827,1000
True,0.9,400,750,0.9773,2.2408461570739746,446.2599972975245,1000
