enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,0.8,120,0.8513,0.6337652206420898,1577.871374807953,1000
True,0.8,140,0.8738,0.713205099105835,1402.1212148563263,1000
True,0.8,160,0.8913,0.7886383533477783,1268.008328221661,1000
True,0.8,180,0.9045,0.8666250705718994,1153.901535920354,1000
True,0.8,200,0.9145,0.942471981048584,1061.0395004925356,1000
True,0.8,220,0.9245,1.019719123840332,980.6622006204332,1000
True,0.8,240,0.9336,1.0982120037078857,910.5709977888666,1000
True,0.8,260,0.9398,1.187971591949463,841.7709705995568,1000
True,0.8,280,0.9444,1.2710864543914795,786.7285474918702,1000
True,0.8,300,0.9489,1.3507916927337646,740.3065960349342,1000
True,0.8,320,0.9531,1.4277899265289307,700.3831456011729,1000
True,0.8,340,0.9579,1.5098037719726562,662.3377279641018,1000
True,0.8,360,0.9614,1.5884294509887695,629.5526687556173,1000
True,0.8,380,0.964,1.6620428562164307,601.6692026079623,1000
True,0.8,400,0.9668,1.7438709735870361,573.4369200165429,1000
True,0.8,450,0.9716,1.9339609146118164,517.0735315510342,1000
True,0.8,500,0.9749,2.12970232963562,469.54918820560914,1000
True,0.8,550,0.9774,2.3106937408447266,432.7704629668609,1000
True,0.8,600,0.981,2.482506513595581,402.818681249554,1000
True,0.8,650,0.9826,2.6773741245269775,373.50028553692476,1000
True,0.8,700,0.9846,2.86822509765625,348.64767092971294,1000
True,0.8,750,0.9862,3.0455915927886963,328.3434332980772,1000
True,0.8,800,0.9872,3.2371327877044678,308.9153474946343,1000
True,0.8,900,0.9893,3.6888318061828613,271.08853223502825,1000
True,0.8,1000,0.9904,4.017077207565308,248.93721189045445,1000
True,0.8,2000,0.9958,7.399510622024536,135.14407250440516,1000
True,0.8,3000,0.997,10.60369873046875,94.30671555450668,1000
True,0.8,4000,0.9977,13.500035285949707,74.07388046168737,1000
True,0.9,120,0.7691,0.4868631362915039,2053.9653250749734,1000
True,0.9,140,0.8031,0.5459904670715332,1831.5338093054736,1000
True,0.9,160,0.8263,0.6031472682952881,1657.9698733053388,1000
True,0.9,180,0.8474,0.6601345539093018,1514.842684840572,1000
True,0.9,200,0.8632,0.7201917171478271,1388.519162592284,1000
True,0.9,220,0.8768,0.7724883556365967,1294.51789493437,1000
True,0.9,240,0.8888,0.8261780738830566,1210.392809506522,1000
True,0.9,260,0.8986,0.8808221817016602,1135.3029258051838,1000
True,0.9,280,0.9062,0.936744213104248,1067.5272780027437,1000
True,0.9,300,0.9126,0.9885227680206299,1011.6104882463675,1000
True,0.9,320,0.9183,1.0497384071350098,952.618283948705,1000
True,0.9,340,0.9239,1.0997071266174316,909.3330176697873,1000
True,0.9,360,0.9296,1.1525957584381104,867.6068714282848,1000
True,0.9,380,0.9337,1.2063348293304443,828.9572477609994,1000
True,0.9,400,0.9374,1.2569165229797363,795.5977837170351,1000
True,0.9,450,0.9453,1.3921043872833252,718.3369358899068,1000
True,0.9,500,0.9539,1.5207200050354004,657.5832478620687,1000
True,0.9,550,0.9597,1.6537392139434814,604.6902628712633,1000
True,0.9,600,0.9651,1.7906908988952637,558.4436714437612,1000
True,0.9,650,0.9679,1.9302284717559814,518.073385939786,1000
True,0.9,700,0.9709,2.1246492862701416,470.66591482282575,1000
True,0.9,750,0.974,2.2743213176727295,439.69160919763146,1000
True,0.9,800,0.9757,2.444438934326172,409.0918312408805,1000
True,0.9,900,0.9804,2.6395509243011475,378.85232324690304,1000
True,0.9,1000,0.9829,2.8922951221466064,345.7461834869116,1000
True,0.9,2000,0.9947,5.317066669464111,188.07362445594208,1000
True,0.9,3000,0.9969,7.765287637710571,128.77823033157193,1000
True,0.9,4000,0.9973,9.963704824447632,100.36427389401693,1000
True,1.0,120,0.6652,0.4481673240661621,2231.3094826439687,1000
True,1.0,140,0.7029,0.49864673614501953,2005.4277457642354,1000
True,1.0,160,0.7325,0.550323486328125,1817.1130704818943,1000
True,1.0,180,0.7576,0.5996615886688232,1667.6072286368717,1000
True,1.0,200,0.7783,0.6499948501586914,1538.473727531622,1000
True,1.0,220,0.7962,0.7022464275360107,1424.0015481584214,1000
True,1.0,240,0.8128,0.7508635520935059,1331.7998952164733,1000
True,1.0,260,0.8278,0.799645185470581,1250.55464369677,1000
True,1.0,280,0.8372,0.8471858501434326,1180.3785436580358,1000
True,1.0,300,0.8483,0.8964123725891113,1115.5580072056525,1000
True,1.0,320,0.8583,0.9426512718200684,1060.837692468396,1000
True,1.0,340,0.8658,0.9931137561798096,1006.9339929865432,1000
True,1.0,360,0.8735,1.0435690879821777,958.2499247209191,1000
True,1.0,380,0.8807,1.0895767211914062,917.7875963672775,1000
True,1.0,400,0.8879,1.1347432136535645,881.2566472905108,1000
True,1.0,450,0.9028,1.2535269260406494,797.7491182886422,1000
True,1.0,500,0.915,1.375396728515625,727.0629479242939,1000
True,1.0,550,0.9241,1.5084030628204346,662.9527774427778,1000
True,1.0,600,0.9305,1.6332340240478516,612.2821256941322,1000
True,1.0,650,0.9379,1.7511332035064697,571.0587852469473,1000
True,1.0,700,0.9426,1.8641300201416016,536.4432680098348,1000
True,1.0,750,0.947,1.9829251766204834,504.30546335808225,1000
True,1.0,800,0.9521,2.1348462104797363,468.41781627693126,1000
True,1.0,900,0.9579,2.3663270473480225,422.5958542462314,1000
True,1.0,1000,0.9632,2.595745325088501,385.24580602525225,1000
True,1.0,2000,0.988,4.824004173278809,207.29666975398032,1000
True,1.0,3000,0.9932,6.910151481628418,144.71462784262206,1000
True,1.0,4000,0.9954,8.74205756187439,114.3895465023213,1000
True,1.1,120,0.5736,0.4217081069946289,2371.3084558100195,1000
True,1.1,140,0.6113,0.4710991382598877,2122.695455766972,1000
True,1.1,160,0.6391,0.5196068286895752,1924.5320592147616,1000
True,1.1,180,0.6658,0.5687069892883301,1758.3747322173451,1000
True,1.1,200,0.689,0.6161634922027588,1622.945878252283,1000
True,1.1,220,0.7097,0.662987470626831,1508.3241302502076,1000
True,1.1,240,0.7279,0.7113306522369385,1405.8159828418418,1000
True,1.1,260,0.7448,0.7595744132995605,1316.5267056008909,1000
True,1.1,280,0.7617,0.8021609783172607,1246.6325675648766,1000
True,1.1,300,0.7753,0.844376802444458,1184.305391982602,1000
True,1.1,320,0.7861,0.8907041549682617,1122.7072360919128,1000
True,1.1,340,0.7986,0.9353652000427246,1069.1011382017666,1000
True,1.1,360,0.8077,0.9838831424713135,1016.3808656058526,1000
True,1.1,380,0.816,1.0282249450683594,972.5498343492504,1000
True,1.1,400,0.825,1.0686376094818115,935.7709209625382,1000
True,1.1,450,0.8421,1.186095952987671,843.1021094719094,1000
True,1.1,500,0.8605,1.2949903011322021,772.2065556210777,1000
True,1.1,550,0.8742,1.4132206439971924,707.6035891830537,1000
True,1.1,600,0.8868,1.5157136917114258,659.7552067177528,1000
True,1.1,650,0.8961,1.6192348003387451,617.575659682462,1000
True,1.1,700,0.904,1.7454724311828613,572.9107960314939,1000
True,1.1,750,0.9114,1.871619701385498,534.2965770555488,1000
True,1.1,800,0.9169,1.9845023155212402,503.90467785236353,1000
True,1.1,900,0.9275,2.2051749229431152,453.47876469833955,1000
True,1.1,1000,0.9359,2.428523540496826,411.77282547379406,1000
True,1.1,2000,0.9741,4.554808139801025,219.54821571116375,1000
True,1.1,3000,0.9874,6.663487672805786,150.07156148589846,1000
True,1.1,4000,0.9927,8.482732057571411,117.88654801461429,1000
