enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,0.9,160,0.8876,0.7357521057128906,1359.1534325696184,1000
True,0.9,180,0.9014,0.8066818714141846,1239.6460555719589,1000
True,0.9,200,0.9127,0.8792595863342285,1137.3205541825905,1000
True,0.9,220,0.9218,0.951885461807251,1050.5465627150127,1000
True,0.9,240,0.9299,1.018636703491211,981.704268629496,1000
True,0.9,260,0.9382,1.0908153057098389,916.7454790609657,1000
True,0.9,280,0.9427,1.164447546005249,858.7763385569385,1000
True,0.9,300,0.9478,1.2331645488739014,810.9217872936567,1000
True,0.9,320,0.9504,1.303170919418335,767.35905098799,1000
True,0.9,340,0.9544,1.372159719467163,728.7781340705147,1000
True,0.9,360,0.958,1.4442129135131836,692.4186805444123,1000
True,0.9,380,0.9606,1.5165293216705322,659.4003727527341,1000
True,0.9,400,0.9632,1.585655689239502,630.6539350163787,1000
True,0.9,450,0.9683,1.7478814125061035,572.121193603292,1000
True,0.9,500,0.9721,1.9321072101593018,517.569622814849,1000
True,0.9,550,0.9762,2.1021852493286133,475.6954699017965,1000
True,0.9,600,0.9789,2.26982045173645,440.56348123702185,1000
True,0.9,650,0.9808,2.4354679584503174,410.59870918453703,1000
True,0.9,700,0.9824,2.6225156784057617,381.3132589574847,1000
True,0.9,750,0.984,2.7756619453430176,360.2744209098632,1000
True,0.9,800,0.9847,2.929718255996704,341.3297500376176,1000
True,0.9,900,0.9875,3.25719952583313,307.01220237474365,1000
True,0.9,1000,0.989,3.5634350776672363,280.62809570102763,1000
True,0.9,2000,0.9958,6.542760610580444,152.84068293479632,1000
True,0.9,3000,0.9971,9.26073670387268,107.98276983534336,1000
True,0.9,4000,0.9977,11.826770067214966,84.5539394371168,1000
True,1.0,120,0.7933,0.5189187526702881,1927.083950722788,1000
True,1.0,140,0.821,0.5887997150421143,1698.3703871671785,1000
True,1.0,160,0.8433,0.6599102020263672,1515.3576909848173,1000
True,1.0,180,0.862,0.7271709442138672,1375.192460530837,1000
True,1.0,200,0.88,0.794304370880127,1258.9632345746159,1000
True,1.0,220,0.8917,0.8613030910491943,1161.0314770632629,1000
True,1.0,240,0.9023,0.9225339889526367,1083.9709018583817,1000
True,1.0,260,0.9121,0.9887871742248535,1011.3399789837855,1000
True,1.0,280,0.9196,1.0542569160461426,948.5353947217853,1000
True,1.0,300,0.9245,1.1151926517486572,896.7060520278434,1000
True,1.0,320,0.9303,1.1854791641235352,843.5407641595572,1000
True,1.0,340,0.9346,1.2505459785461426,799.6507262872319,1000
True,1.0,360,0.9383,1.3472201824188232,742.2691650926593,1000
True,1.0,380,0.9439,1.3904070854187012,719.2138262866118,1000
True,1.0,400,0.9474,1.445981740951538,691.5716648966419,1000
True,1.0,450,0.9549,1.5974094867706299,626.0135602560051,1000
True,1.0,500,0.9619,1.7510616779327393,571.0821112712464,1000
True,1.0,550,0.965,1.9050838947296143,524.9112665150783,1000
True,1.0,600,0.9695,2.051985263824463,487.3329344169915,1000
True,1.0,650,0.9727,2.185774564743042,457.50372253854056,1000
True,1.0,700,0.9754,2.3380465507507324,427.70748070816046,1000
True,1.0,750,0.9779,2.4886474609375,401.8246922058174,1000
True,1.0,800,0.9794,2.630723476409912,380.12357017647366,1000
True,1.0,900,0.9817,2.9194235801696777,342.53337089984035,1000
True,1.0,1000,0.9843,3.202594757080078,312.2468110550884,1000
True,1.0,2000,0.9942,5.879374742507935,170.08611354026996,1000
True,1.0,3000,0.9967,8.703959941864014,114.89023463794148,1000
True,1.0,4000,0.9974,10.916779279708862,91.60210849537931,1000
True,1.1,120,0.7297,0.5107505321502686,1957.9030016669444,1000
True,1.1,140,0.7659,0.5700976848602295,1754.0853551179907,1000
True,1.1,160,0.7906,0.6387860774993896,1565.4693100304075,1000
True,1.1,180,0.8121,0.7014150619506836,1425.6893731636317,1000
True,1.1,200,0.833,0.7663464546203613,1304.8928379206604,1000
True,1.1,220,0.8451,0.8337113857269287,1199.4558514132334,1000
True,1.1,240,0.8594,0.8950502872467041,1117.255660658057,1000
True,1.1,260,0.8694,0.958427906036377,1043.375295837896,1000
True,1.1,280,0.8807,1.0200111865997314,980.3814047702359,1000
True,1.1,300,0.8905,1.0807478427886963,925.2852149301178,1000
True,1.1,320,0.8998,1.1391570568084717,877.842079828446,1000
True,1.1,340,0.9053,1.195662498474121,836.3564143528617,1000
True,1.1,360,0.9109,1.2559523582458496,796.2085452004482,1000
True,1.1,380,0.9176,1.3204607963562012,757.3113891449791,1000
True,1.1,400,0.9214,1.3813903331756592,723.9083523200237,1000
True,1.1,450,0.9317,1.5362396240234375,650.9401166082301,1000
True,1.1,500,0.9399,1.6780858039855957,595.9170845882346,1000
