enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,0.8,120,0.867,0.6947858333587646,1439.2924437819283,1000
True,0.8,140,0.8861,0.7809476852416992,1280.4955042417537,1000
True,0.8,160,0.9016,0.8712079524993896,1147.831579281527,1000
True,0.8,180,0.9127,0.962944746017456,1038.481184030337,1000
True,0.8,200,0.9249,1.0531642436981201,949.5195132039071,1000
True,0.8,220,0.9317,1.144740343093872,873.5605467501175,1000
True,0.8,240,0.9393,1.2377383708953857,807.9251831520705,1000
True,0.8,260,0.9456,1.3240110874176025,755.2806842051715,1000
True,0.8,280,0.9507,1.4137072563171387,707.3600248789194,1000
True,0.8,300,0.9547,1.5135645866394043,660.6919908322635,1000
True,0.8,320,0.958,1.6685569286346436,599.320276604698,1000
True,0.8,340,0.9615,1.7386295795440674,575.1656429670527,1000
True,0.8,360,0.9636,1.7836859226226807,560.6368180164974,1000
True,0.8,380,0.9657,1.86256742477417,536.8933154842686,1000
True,0.8,400,0.9684,1.947066068649292,513.5932550525697,1000
True,0.8,450,0.9738,2.148336887359619,465.4763439960456,1000
True,0.8,500,0.9781,2.3455324172973633,426.3424340782502,1000
True,0.8,550,0.9808,2.5624918937683105,390.245136943413,1000
True,0.8,600,0.983,2.7504734992980957,363.57376293761564,1000
True,0.8,650,0.9839,2.9509806632995605,338.87040075751514,1000
True,0.8,700,0.9848,3.169116258621216,315.5453818646177,1000
True,0.8,750,0.9864,3.4431140422821045,290.43475984815115,1000
True,0.8,800,0.9875,3.601503372192383,277.66182525917196,1000
True,0.8,900,0.9888,3.938438892364502,253.90770996566985,1000
True,0.8,1000,0.9907,4.372556209564209,228.69917551035095,1000
True,0.8,2000,0.9955,8.143880128860474,122.79159125343416,1000
True,0.8,3000,0.9971,11.613967180252075,86.10322248028736,1000
True,0.8,4000,0.9974,14.896734237670898,67.12880716306246,1000
True,0.9,120,0.8454,0.5685992240905762,1758.7079926101042,1000
True,0.9,140,0.8682,0.6443665027618408,1551.9118323405494,1000
True,0.9,160,0.8876,0.7190282344818115,1390.7659700187976,1000
True,0.9,180,0.9016,0.7900819778442383,1265.6914447391005,1000
True,0.9,200,0.9126,0.8626453876495361,1159.2248846594036,1000
True,0.9,220,0.9218,0.9365849494934082,1067.7088079846815,1000
True,0.9,240,0.9298,1.019686222076416,980.6938432135247,1000
True,0.9,260,0.9382,1.124225378036499,889.5013575894691,1000
True,0.9,280,0.9427,1.157402515411377,864.003651870904,1000
True,0.9,300,0.9478,1.2260501384735107,815.627329274679,1000
True,0.9,320,0.9504,1.3263239860534668,753.9635945026844,1000
True,0.9,340,0.9542,1.4054298400878906,711.5260907918844,1000
True,0.9,360,0.9577,1.4704298973083496,680.0732233685668,1000
True,0.9,380,0.9606,1.541792869567871,648.5955537466436,1000
True,0.9,400,0.963,1.6099443435668945,621.1394847255781,1000
True,0.9,450,0.9685,1.7729723453521729,564.0245899049067,1000
True,0.9,500,0.9721,1.9432718753814697,514.5960339716733,1000
True,0.9,550,0.9761,2.118675947189331,471.9928978882381,1000
True,0.9,600,0.979,2.289200782775879,436.8336790394605,1000
True,0.9,650,0.9808,2.458195924758911,406.8023992424752,1000
True,0.9,700,0.9828,2.6204631328582764,381.61193243319843,1000
True,0.9,750,0.984,2.7838833332061768,359.21045543539634,1000
True,0.9,800,0.9848,2.9399592876434326,340.14076460275226,1000
True,0.9,900,0.9877,3.2660160064697266,306.1834351145484,1000
True,0.9,1000,0.989,3.5863776206970215,278.8328797918518,1000
True,0.9,2000,0.9958,6.576473236083984,152.05718385854152,1000
True,0.9,3000,0.997,9.398053884506226,106.40500813137656,1000
True,0.9,4000,0.9975,12.155436515808105,82.2677160708711,1000
True,1.0,120,0.7933,0.541419267654419,1846.9974375538613,1000
True,1.0,140,0.821,0.6087839603424072,1642.6188354856713,1000
True,1.0,160,0.8433,0.6800758838653564,1470.4241449002523,1000
True,1.0,180,0.862,0.7480528354644775,1336.8039697076806,1000
True,1.0,200,0.8798,0.8190579414367676,1220.9148454696979,1000
True,1.0,220,0.8917,0.885718822479248,1129.0264750170527,1000
True,1.0,240,0.9023,0.9492185115814209,1053.4982069976447,1000
True,1.0,260,0.9121,1.0070018768310547,993.046808558998,1000
True,1.0,280,0.9196,1.0681288242340088,936.2166597433917,1000
True,1.0,300,0.9245,1.1342036724090576,881.6758615108273,1000
True,1.0,320,0.9303,1.1925585269927979,838.5332689051656,1000
True,1.0,340,0.9346,1.262049674987793,792.3618379044171,1000
True,1.0,360,0.9383,1.3267590999603271,753.7163302892757,1000
True,1.0,380,0.9439,1.3893911838531494,719.7397044270393,1000
True,1.0,400,0.9474,1.4521698951721191,688.6246597761032,1000
True,1.0,450,0.9548,1.6117520332336426,620.4428344934113,1000
True,1.0,500,0.9619,1.7691924571990967,565.229631140952,1000
True,1.0,550,0.965,1.9287948608398438,518.4584531527505,1000
True,1.0,600,0.9695,2.076630115509033,481.54940667171985,1000
True,1.0,650,0.9725,2.231502056121826,448.1286482603206,1000
True,1.0,700,0.9754,2.382688283920288,419.6940098075601,1000
True,1.0,750,0.9779,2.536153793334961,394.29785473894,1000
True,1.0,800,0.9794,2.6796650886535645,373.1809636339533,1000
True,1.0,900,0.9817,2.9801745414733887,335.55081626380286,1000
True,1.0,1000,0.9842,3.267029047012329,306.08849373852115,1000
True,1.0,2000,0.9942,6.028818845748901,165.8699698208928,1000
True,1.0,3000,0.9967,8.612212419509888,116.11418196497631,1000
True,1.0,4000,0.9972,11.138039588928223,89.78240668079962,1000
True,1.1,120,0.7297,0.5141034126281738,1945.1339466661968,1000
True,1.1,140,0.7659,0.5799391269683838,1724.3189043434147,1000
True,1.1,160,0.7906,0.6457881927490234,1548.4953290074104,1000
True,1.1,180,0.8121,0.7127306461334229,1403.0545836986507,1000
True,1.1,200,0.833,0.77858567237854,1284.3801722488038,1000
True,1.1,220,0.8451,0.8402976989746094,1190.0544309716315,1000
