enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,0.8,100,0.8849,0.3821265697479248,2616.9339668258717,1000
True,0.8,120,0.8925,0.4425060749053955,2259.8559809914304,1000
True,0.8,140,0.8978,0.5003247261047363,1998.7019386098925,1000
True,0.8,160,0.9037,0.5620501041412354,1779.2008090238053,1000
True,0.8,180,0.9086,0.6253664493560791,1599.0624393580272,1000
True,0.8,200,0.9115,0.679457426071167,1471.7625588144783,1000
True,0.8,220,0.9134,0.7368814945220947,1357.0703124368065,1000
True,0.8,240,0.9162,0.8046636581420898,1242.7552678456084,1000
True,0.8,260,0.9201,0.8641707897186279,1157.1786640990235,1000
True,0.8,280,0.9218,0.9251341819763184,1080.9242804797782,1000
True,0.8,300,0.9243,0.987393856048584,1012.7670876967618,1000
True,0.8,320,0.925,1.0488417148590088,953.4327113738278,1000
True,0.8,340,0.9286,1.1188457012176514,893.7782921377717,1000
True,0.8,360,0.9312,1.1798720359802246,847.5495388525003,1000
True,0.8,380,0.9306,1.241182804107666,805.6830925231343,1000
True,0.8,400,0.9317,1.3079156875610352,764.5752776807595,1000
True,0.8,500,0.9397,1.6435177326202393,608.450995174669,1000
True,0.8,600,0.9443,1.955172061920166,511.46393684548883,1000
True,0.8,700,0.9499,2.334699869155884,428.32057910790576,1000
True,0.8,800,0.951,2.6740524768829346,373.9642391632011,1000
True,0.8,900,0.954,2.9958608150482178,333.79387819921305,1000
True,0.8,1000,0.9568,3.290109395980835,303.94126141264184,1000
True,0.8,1200,0.963,3.9709484577178955,251.82900524845897,1000
True,0.8,1400,0.9653,4.670145511627197,214.12609039917785,1000
True,0.8,1600,0.9679,5.4547858238220215,183.32525461088167,1000
True,0.8,1800,0.9703,6.133798599243164,163.03111095355948,1000
True,0.8,2000,0.9725,6.833039283752441,146.34776099967607,1000
True,0.8,2500,0.9767,8.509582281112671,117.51458144068206,1000
True,0.8,3000,0.978,10.20349383354187,98.00564554787178,1000
True,0.8,3500,0.9789,11.994882345199585,83.36888776572329,1000
True,0.8,4000,0.9812,13.430755615234375,74.45597467842462,1000
True,0.9,100,0.8815,0.3221852779388428,3103.8041415095945,1000
True,0.9,120,0.8912,0.3716123104095459,2690.976515008132,1000
True,0.9,140,0.8996,0.42328596115112305,2362.46909129825,1000
True,0.9,160,0.9024,0.47678041458129883,2097.401590789304,1000
True,0.9,180,0.9072,0.528419017791748,1892.4375662688656,1000
True,0.9,200,0.9112,0.580885648727417,1721.5092199140456,1000
True,0.9,220,0.9127,0.6319644451141357,1582.3675014175762,1000
True,0.9,240,0.9151,0.6860508918762207,1457.617812091443,1000
True,0.9,260,0.9193,0.7372519969940186,1356.3883232290698,1000
True,0.9,280,0.9217,0.7831299304962158,1276.9273157091168,1000
True,0.9,300,0.9232,0.8395555019378662,1191.1064815748273,1000
True,0.9,320,0.9271,0.8896303176879883,1124.0624112258736,1000
True,0.9,340,0.9274,0.9416007995605469,1062.0211882431583,1000
True,0.9,360,0.9297,0.9929921627044678,1007.0572936612571,1000
True,0.9,380,0.9308,1.0475256443023682,954.6305672220375,1000
True,0.9,400,0.933,1.1019973754882812,907.4431774911556,1000
True,0.9,500,0.9386,1.3608126640319824,734.8550071815745,1000
True,0.9,600,0.9454,1.6381042003631592,610.4617763499448,1000
True,0.9,700,0.9496,1.9086363315582275,523.9342788699779,1000
True,0.9,800,0.9527,2.1827218532562256,458.1435781696972,1000
True,0.9,900,0.9545,2.462883710861206,406.02810258155716,1000
True,0.9,1000,0.9576,2.736703395843506,365.4031348515137,1000
True,0.9,1200,0.9629,3.3043577671051025,302.6306684932863,1000
True,0.9,1400,0.9659,3.8537509441375732,259.48744859115146,1000
True,0.9,1600,0.9669,4.419428825378418,226.2735841015324,1000
True,0.9,1800,0.9706,4.987996578216553,200.48129230223887,1000
True,0.9,2000,0.9719,5.470655202865601,182.79346127977266,1000
True,0.9,2500,0.9755,6.788744211196899,147.30264816144745,1000
True,0.9,3000,0.9788,8.106907606124878,123.35159700654371,1000
True,0.9,3500,0.9786,9.475769519805908,105.53232620420287,1000
True,0.9,4000,0.9808,10.842448711395264,92.23008811183159,1000
True,1.0,100,0.8784,0.2830526828765869,3532.911222876511,1000
True,1.0,120,0.8888,0.32613086700439453,3066.253768572373,1000
True,1.0,140,0.893,0.36764979362487793,2719.9797669962095,1000
