enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,0.9,280,0.9201,0.6655213832855225,1502.5813221255721,1000
True,0.9,300,0.9226,0.7094893455505371,1409.4644356132474,1000
True,0.9,320,0.9258,0.752058744430542,1329.6833623777607,1000
True,0.9,340,0.9285,0.7971458435058594,1254.4755870544152,1000
True,0.9,360,0.9287,0.8428385257720947,1186.4668847261523,1000
True,0.9,380,0.9302,0.8886144161224365,1125.3474868926912,1000
True,0.9,400,0.9316,0.9362797737121582,1068.0568224123908,1000
True,0.9,500,0.9376,1.172569751739502,852.8277303047469,1000
True,0.9,600,0.9438,1.4229850769042969,702.748058451533,1000
True,0.9,700,0.9488,1.6740646362304688,597.3485003851009,1000
True,0.9,800,0.9524,1.9288866519927979,518.4337809413872,1000
True,0.9,900,0.9553,2.189436435699463,456.73853951394955,1000
True,0.9,1000,0.9582,2.448566198348999,408.40227259294545,1000
True,0.9,1200,0.9622,2.986567735671997,334.832519636456,1000
True,0.9,1400,0.965,3.512216329574585,284.7205029996328,1000
True,0.9,1600,0.969,4.077414274215698,245.2534701523192,1000
True,0.9,1800,0.9688,4.623039960861206,216.30788582102466,1000
True,0.9,2000,0.973,5.22642970085144,191.33520533856782,1000
True,0.9,2500,0.9764,6.716564893722534,148.88563064947448,1000
True,0.9,3000,0.9784,7.906729221343994,126.4745474399867,1000
True,0.9,3500,0.979,9.232517957687378,108.31281396721882,1000
True,0.9,4000,0.982,10.479541063308716,95.42402610561163,1000
True,1.0,100,0.8485,0.20920872688293457,4779.915326187912,1000
True,1.0,120,0.8581,0.24354815483093262,4105.964180653245,1000
True,1.0,140,0.8735,0.27623462677001953,3620.110960356012,1000
True,1.0,160,0.877,0.30823516845703125,3244.2761317789164,1000
True,1.0,180,0.8863,0.34009599685668945,2940.346282350929,1000
True,1.0,200,0.8935,0.3721892833709717,2686.8049260925964,1000
True,1.0,220,0.8971,0.4063839912414551,2460.7268533022625,1000
True,1.0,240,0.9038,0.4386312961578369,2279.8190844097007,1000
True,1.0,260,0.9051,0.47336387634277344,2112.539739462243,1000
True,1.0,280,0.9073,0.505835771560669,1976.9262203712335,1000
True,1.0,300,0.9104,0.5354254245758057,1867.6737302720667,1000
True,1.0,320,0.9123,0.5702135562896729,1753.7289125620023,1000
True,1.0,340,0.9162,0.6032402515411377,1657.7143143966834,1000
True,1.0,360,0.917,0.6349830627441406,1574.8451552052481,1000
True,1.0,380,0.9197,0.668874979019165,1495.0477015396734,1000
True,1.0,400,0.9196,0.7011346817016602,1426.259499206331,1000
True,1.0,500,0.928,0.8699958324432373,1149.4307934690535,1000
