enable_batch_dco,ef,recall,latency(ms),QPS,nq
False,100,0.8826,0.3464171886444092,2886.692787714069,1000
False,120,0.8925,0.40413856506347656,2474.3988484319325,1000
False,140,0.898,0.4599120616912842,2174.3287104117085,1000
False,160,0.9056,0.5171797275543213,1933.5638013672265,1000
False,180,0.909,0.5725836753845215,1746.4696305364362,1000
False,200,0.9108,0.6266047954559326,1595.9022453257417,1000
False,220,0.9144,0.6851630210876465,1459.5066710000967,1000
False,240,0.9158,0.7383875846862793,1354.302294268494,1000
False,260,0.9179,0.7911033630371094,1264.0573238886504,1000
False,280,0.922,0.8516697883605957,1174.1639936822573,1000
False,300,0.9246,0.9101614952087402,1098.7061145348232,1000
False,320,0.9264,0.9669132232666016,1034.2189722275373,1000
False,340,0.9281,1.0234472751617432,977.089904159413,1000
False,360,0.9287,1.075512409210205,929.7893649914676,1000
False,380,0.9316,1.1324458122253418,883.0444593502662,1000
False,400,0.932,1.2019813060760498,831.9596943354871,1000
False,500,0.9394,1.4867026805877686,672.6294457239087,1000
False,600,0.9443,1.7784137725830078,562.2988392333342,1000
False,700,0.9497,2.068025588989258,483.55301081586106,1000
False,800,0.9522,2.3494958877563477,425.6232178192704,1000
False,900,0.9543,2.6491057872772217,377.48586893081773,1000
False,1000,0.9574,2.9240927696228027,341.986413833579,1000
False,1200,0.962,3.483311176300049,287.08316581184505,1000
False,1400,0.9656,4.057643413543701,246.448467270972,1000
False,1600,0.9687,4.637321472167969,215.6417246468133,1000
False,1800,0.9704,5.299513578414917,188.69656341159893,1000
False,2000,0.973,5.8386030197143555,171.2738469499376,1000
False,2500,0.9765,7.19305157661438,139.02305431134963,1000
False,3000,0.9784,8.57680869102478,116.59348319689725,1000
False,3500,0.9791,9.913439512252808,100.873163019154,1000
False,4000,0.9824,11.24958610534668,88.89215928795123,1000
