enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,0.8,120,0.8283,0.5891010761260986,1697.501567262368,1000
True,0.8,140,0.8531,0.6542308330535889,1528.5124905112639,1000
True,0.8,160,0.8723,0.7207586765289307,1387.426932986579,1000
True,0.8,180,0.8874,0.8193016052246094,1220.5517401932254,1000
True,0.8,200,0.9016,0.8940682411193848,1118.4828562392368,1000
True,0.8,220,0.9122,0.9492828845977783,1053.4267669049054,1000
True,0.8,240,0.9224,1.0097439289093018,990.3500990396378,1000
True,0.8,260,0.9287,1.0808079242706299,925.2337788648597,1000
True,0.8,280,0.9338,1.1441144943237305,874.0383982208753,1000
True,0.8,300,0.9395,1.2193834781646729,820.0865584181337,1000
True,0.8,320,0.9452,1.2915806770324707,774.245091911405,1000
True,0.8,340,0.9497,1.358849048614502,735.916915141981,1000
True,0.8,360,0.9523,1.4310503005981445,698.7874567246337,1000
True,0.8,380,0.9558,1.5253050327301025,655.6065695332604,1000
True,0.8,400,0.96,1.6032264232635498,623.7422147549104,1000
True,0.8,450,0.9667,1.797788381576538,556.2389935588905,1000
True,0.8,500,0.9703,2.0433132648468018,489.40121772026737,1000
True,0.8,550,0.974,2.1420626640319824,466.8397506717709,1000
True,0.8,600,0.9771,2.304147481918335,433.9999968957901,1000
True,0.8,650,0.9788,2.504611015319824,399.26359577728914,1000
True,0.8,700,0.9815,2.6720266342163086,374.2477665434255,1000
True,0.8,750,0.9831,2.8410236835479736,351.9858020863676,1000
True,0.8,800,0.9844,3.0171377658843994,331.4399532256276,1000
True,0.8,900,0.9865,3.3653512001037598,297.1458075368681,1000
True,0.8,1000,0.988,3.6948862075805664,270.6443294379033,1000
True,0.8,2000,0.9952,6.956997871398926,143.74016184640834,1000
True,0.8,3000,0.997,10.180262327194214,98.22929585308735,1000
True,0.8,4000,0.9973,12.983840227127075,77.01881589013279,1000
True,0.9,120,0.701,0.42298269271850586,2364.162924901275,1000
True,0.9,140,0.7367,0.5014986991882324,1994.0231183424469,1000
True,0.9,160,0.7654,0.5378024578094482,1859.4187986294319,1000
True,0.9,180,0.7876,0.5954623222351074,1679.3673800324318,1000
True,0.9,200,0.8076,0.682889461517334,1464.3658400849647,1000
True,0.9,220,0.8248,0.7342214584350586,1361.986888985007,1000
True,0.9,240,0.8362,0.7863943576812744,1271.6266212140092,1000
True,0.9,260,0.8492,0.8406693935394287,1189.5282588911077,1000
True,0.9,280,0.86,0.8398070335388184,1190.7497318594164,1000
True,0.9,300,0.869,0.8755943775177002,1142.0813400321142,1000
True,0.9,320,0.8788,0.9210946559906006,1085.664750627111,1000
True,0.9,340,0.886,0.963817834854126,1037.5404602793537,1000
True,0.9,360,0.8925,1.0127575397491455,987.4031648756666,1000
True,0.9,380,0.9004,1.0624666213989258,941.2060387208425,1000
True,0.9,400,0.9059,1.108841896057129,901.8418257425573,1000
True,0.9,450,0.9172,1.2262566089630127,815.4899983337523,1000
True,0.9,500,0.9272,1.3430874347686768,744.5531646807733,1000
True,0.9,550,0.9354,1.448106288909912,690.5570451964322,1000
True,0.9,600,0.9417,1.5556626319885254,642.8128949280926,1000
True,0.9,650,0.9471,1.6725902557373047,597.875060296333,1000
True,0.9,700,0.9512,1.7863123416900635,559.812512437708,1000
True,0.9,750,0.9544,1.898998498916626,526.5933599054963,1000
True,0.9,800,0.9591,2.0130228996276855,496.76533743602863,1000
True,0.9,900,0.9643,2.2420425415039062,446.0218668862656,1000
True,0.9,1000,0.9694,2.481233835220337,403.02529564336635,1000
True,0.9,2000,0.9899,4.703761577606201,212.59580943915776,1000
True,0.9,3000,0.9949,6.837270498275757,146.25719433686044,1000
True,0.9,4000,0.9962,8.908239841461182,112.25562151411205,1000
True,1.0,120,0.5698,0.3780860900878906,2644.9002653536872,1000
True,1.0,140,0.6124,0.42289161682128906,2364.6720819783777,1000
True,1.0,160,0.6415,0.4650859832763672,2150.1400514273764,1000
