enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,1.1,260,0.8696,0.9330329895019531,1071.7734648737269,1000
True,1.1,280,0.8811,0.9890692234039307,1011.0515789364575,1000
True,1.1,300,0.8907,1.0465192794799805,955.5485690592379,1000
True,1.1,320,0.9003,1.1044275760650635,905.4464246201405,1000
True,1.1,340,0.9057,1.1554923057556152,865.4319851537795,1000
True,1.1,360,0.9117,1.2103254795074463,826.2240338912469,1000
True,1.1,380,0.9171,1.2668626308441162,789.3515647657043,1000
True,1.1,400,0.9221,1.322906494140625,755.9113243673442,1000
True,1.1,450,0.9318,1.468743085861206,680.8542689504095,1000
True,1.1,500,0.94,1.6107683181762695,620.8217461914147,1000
True,1.1,550,0.9472,1.7470545768737793,572.3919637298472,1000
True,1.1,600,0.9522,1.8884460926055908,529.5358993384059,1000
True,1.1,650,0.958,2.057508707046509,486.02467468313637,1000
True,1.1,700,0.9623,2.2053287029266357,453.44714312788176,1000
True,1.1,750,0.966,2.3380937576293945,427.6988451540563,1000
True,1.1,800,0.9694,2.46893310546875,405.0332501050654,1000
True,1.1,900,0.9747,2.7173190116882324,368.00979042159423,1000
True,1.1,1000,0.978,2.998109817504883,333.54348601954484,1000
True,1.1,1200,0.9821,3.5029780864715576,285.47138329582566,1000
True,1.1,1400,0.985,4.024633407592773,248.46983531802545,1000
True,1.1,1600,0.9876,4.5528953075408936,219.64045567744876,1000
True,1.1,1800,0.9898,5.003437519073486,199.86259370441292,1000
True,1.1,2000,0.991,5.4787304401397705,182.5240374436981,1000
True,1.1,3000,0.9945,7.775976657867432,128.6012090826223,1000
True,1.1,4000,0.9963,9.976101398468018,100.23955852669714,1000
