enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,0.8,120,0.8699,0.9210813045501709,1085.6804877701547,1000
True,0.8,140,0.8882,1.018423318862915,981.9099597174533,1000
True,0.8,160,0.9037,1.1172049045562744,895.0909505693361,1000
True,0.8,180,0.9158,1.212951898574829,824.4350012353835,1000
True,0.8,200,0.9254,1.3151862621307373,760.3485747941869,1000
True,0.8,220,0.9331,1.4074091911315918,710.5254152816603,1000
True,0.8,240,0.9407,1.5078017711639404,663.217154353158,1000
True,0.8,260,0.9469,1.6063377857208252,622.5340702866314,1000
True,0.8,280,0.9516,1.6995329856872559,588.3969351707644,1000
True,0.8,300,0.9562,1.789215326309204,558.9042220327955,1000
True,0.8,320,0.959,1.8838465213775635,530.8288061963507,1000
True,0.8,340,0.9619,1.9778790473937988,505.5920893229921,1000
True,0.8,360,0.9646,2.087878465652466,478.9550811749467,1000
True,0.8,380,0.967,2.1817452907562256,458.34864602979616,1000
True,0.8,400,0.9688,2.2793655395507812,438.7185743788513,1000
True,0.8,450,0.9738,2.493896007537842,400.97902918866043,1000
True,0.8,500,0.9783,2.726818799972534,366.7277048295517,1000
True,0.8,550,0.9805,2.9733641147613525,336.3193882092916,1000
True,0.8,600,0.9836,3.1803290843963623,314.4328695122453,1000
True,0.8,650,0.9846,3.398994207382202,294.2046790865726,1000
True,0.8,700,0.9859,3.5979628562927246,277.93505379051686,1000
True,0.8,750,0.9868,3.8128833770751953,262.2687087710206,1000
True,0.8,800,0.988,4.073848247528076,245.4681517915594,1000
True,0.8,900,0.9892,4.470457315444946,223.69076124384594,1000
True,0.8,1000,0.991,4.832032203674316,206.95226311604296,1000
True,0.8,2000,0.9951,8.674160480499268,115.2849318672557,1000
True,0.8,3000,0.997,12.559778928756714,79.61923579008325,1000
True,0.8,4000,0.9972,15.793797731399536,63.315993848136166,1000
True,0.9,120,0.8576,0.8018600940704346,1247.100345053661,1000
True,0.9,140,0.8776,0.8894946575164795,1124.233846206629,1000
True,0.9,160,0.8936,0.9740462303161621,1026.6453160805454,1000
True,0.9,180,0.9074,1.0492644309997559,953.0486028647555,1000
True,0.9,200,0.9175,1.1335554122924805,882.1800762060845,1000
True,0.9,220,0.9255,1.209979772567749,826.4600968310882,1000
