enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,1.0,700,0.94,1.1112911701202393,899.8541758338656,1000
True,1.0,800,0.945,1.2650105953216553,790.5072129026154,1000
True,1.0,900,0.9484,1.4196255207061768,704.4111178718182,1000
True,1.0,1000,0.9517,1.5826020240783691,631.8707955541455,1000
True,1.0,1200,0.9567,1.8877284526824951,529.7372080073183,1000
True,1.0,1400,0.9601,2.214207649230957,451.6288254840606,1000
True,1.0,1600,0.9621,2.5328173637390137,394.81725540754064,1000
True,1.0,1800,0.9644,2.8503127098083496,350.8386979992937,1000
True,1.0,2000,0.9678,3.1781859397888184,314.6449008790364,1000
True,1.0,2500,0.9721,3.9906606674194336,250.58507433724037,1000
True,1.0,3000,0.9756,4.889474630355835,204.5209507360148,1000
True,1.0,3500,0.9773,5.641578435897827,177.25535705342992,1000
True,1.0,4000,0.9808,6.420919179916382,155.74094175298788,1000
True,1.0,4500,0.9796,7.207979679107666,138.73513030267006,1000
True,1.0,5000,0.9826,8.07657527923584,123.81485535966111,1000
True,1.0,5500,0.9817,8.883982181549072,112.5621348134709,1000
True,1.0,6000,0.9823,9.615283012390137,104.00109894960056,1000
True,1.1,100,0.7878,0.17241668701171875,5799.902650559759,1000
True,1.1,120,0.8164,0.20054292678833008,4986.463576725817,1000
True,1.1,140,0.8326,0.22827649116516113,4380.65258010509,1000
True,1.1,160,0.8442,0.25585031509399414,3908.5353466640076,1000
True,1.1,180,0.8549,0.28352856636047363,3526.981470814536,1000
True,1.1,200,0.8621,0.30956554412841797,3230.333669128135,1000
True,1.1,220,0.8717,0.3372645378112793,2965.0315639160463,1000
True,1.1,240,0.8772,0.36467933654785156,2742.1350753411402,1000
True,1.1,260,0.8801,0.3913435935974121,2555.299272456553,1000
True,1.1,280,0.886,0.4188978672027588,2387.21673776384,1000
True,1.1,300,0.8872,0.4429810047149658,2257.4331390201382,1000
True,1.1,320,0.8909,0.4696495532989502,2129.247207786571,1000
True,1.1,340,0.8975,0.4968531131744385,2012.667272246543,1000
True,1.1,360,0.8993,0.5229084491729736,1912.3806501531753,1000
True,1.1,380,0.9042,0.5491690635681152,1820.9328717511903,1000
True,1.1,400,0.906,0.5765225887298584,1734.537413708469,1000
True,1.1,500,0.9162,0.7091896533966064,1410.0600526397711,1000
True,1.1,600,0.9219,0.8408176898956299,1189.3184598960202,1000
True,1.1,700,0.9259,0.9744622707366943,1026.2069964432785,1000
True,1.1,800,0.9317,1.1313586235046387,883.8930284565952,1000
True,1.1,900,0.9353,1.269805908203125,787.5219303516067,1000
True,1.1,1000,0.94,1.398831844329834,714.8822097906198,1000
True,1.1,1200,0.9455,1.6674609184265137,599.7142055620963,1000
True,1.1,1400,0.9492,1.9268913269042969,518.9706269562067,1000
True,1.1,1600,0.956,2.174417018890381,459.89338351955433,1000
True,1.1,1800,0.9584,2.459648847579956,406.5620997013042,1000
True,1.1,2000,0.9591,2.7405126094818115,364.89523767930575,1000
True,1.1,2500,0.9653,3.4588592052459717,289.11266422273656,1000
True,1.1,3000,0.9687,4.111191034317017,243.23851449684042,1000
True,1.1,3500,0.9723,4.78359055519104,209.0479919764085,1000
True,1.1,4000,0.9753,5.472265243530273,182.73968009541858,1000
True,1.1,4500,0.9764,6.09975004196167,163.94114400110755,1000
True,1.1,5000,0.9785,6.776719808578491,147.56401743718595,1000
True,1.1,5500,0.9779,7.493710279464722,133.44524443923797,1000
True,1.1,6000,0.9805,8.16697883605957,122.44429918009719,1000
