enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,0.8,120,0.8397,0.5813107490539551,1720.2503164227294,1000
True,0.8,140,0.8642,0.6541810035705566,1528.628918513292,1000
True,0.8,160,0.8823,0.728308916091919,1373.0437427101213,1000
True,0.8,180,0.8967,0.7973403930664062,1254.1694973638635,1000
True,0.8,200,0.91,0.8709194660186768,1148.211791121632,1000
True,0.8,220,0.9198,0.9642951488494873,1037.0268907741709,1000
True,0.8,240,0.9284,1.0732965469360352,931.7089511325863,1000
True,0.8,260,0.934,1.1088755130767822,901.8144852214414,1000
True,0.8,280,0.9398,1.1638174057006836,859.2413166375903,1000
True,0.8,300,0.9447,1.240135908126831,806.3632328092608,1000
True,0.8,320,0.9501,1.312809705734253,761.7250204900802,1000
True,0.8,340,0.9547,1.4121122360229492,708.1590078253158,1000
True,0.8,360,0.9575,1.4706504344940186,679.9712403063702,1000
True,0.8,380,0.9606,1.525343418121338,655.5900711405909,1000
True,0.8,400,0.964,1.5992047786712646,625.3107877972154,1000
True,0.8,450,0.9695,1.773911476135254,563.7259882768547,1000
True,0.8,500,0.9729,1.9829645156860352,504.29545868804195,1000
True,0.8,550,0.9763,2.16475248336792,461.9465771182306,1000
True,0.8,600,0.9787,2.347163200378418,426.04621606148925,1000
True,0.8,650,0.981,2.4833199977874756,402.68672619354504,1000
True,0.8,700,0.9822,2.684473991394043,372.51245614814155,1000
True,0.8,750,0.9841,2.8912460803985596,345.8716318820394,1000
True,0.8,800,0.9852,3.0053048133850098,332.74495004506883,1000
True,0.8,900,0.9885,3.3544740676879883,298.1093249855505,1000
True,0.8,1000,0.9898,3.6827993392944336,271.5325783108195,1000
True,0.8,2000,0.9953,6.900644779205322,144.9139945608329,1000
True,0.8,3000,0.9968,10.094225406646729,99.06654148435517,1000
True,0.8,4000,0.9973,13.246146440505981,75.49365428590276,1000
True,0.9,120,0.7325,0.43430113792419434,2302.5498039900285,1000
True,0.9,140,0.7665,0.48486971855163574,2062.409677773074,1000
True,0.9,160,0.7922,0.5367116928100586,1863.1977156381768,1000
True,0.9,180,0.8135,0.5911128520965576,1691.7243407129492,1000
True,0.9,200,0.831,0.6404213905334473,1561.4718914479686,1000
True,0.9,220,0.8471,0.6925563812255859,1443.9257612937517,1000
True,0.9,240,0.8597,0.7425622940063477,1346.688362810207,1000
True,0.9,260,0.8723,0.7936389446258545,1260.0188117928492,1000
True,0.9,280,0.8806,0.8431844711303711,1185.980095979949,1000
True,0.9,300,0.8892,0.9117889404296875,1096.7450422558782,1000
True,0.9,320,0.8977,0.9620356559753418,1039.462512422337,1000
True,0.9,340,0.9038,1.0088603496551514,991.2174666610894,1000
True,0.9,360,0.9104,1.0582022666931152,944.9989207876132,1000
True,0.9,380,0.9156,1.1063015460968018,903.9126841394649,1000
True,0.9,400,0.9212,1.1489787101745605,870.3381456459479,1000
True,0.9,450,0.9305,1.2630059719085693,791.761893642409,1000
True,0.9,500,0.9372,1.3784422874450684,725.4565599938841,1000
True,0.9,550,0.9449,1.499729871749878,666.78674529114,1000
True,0.9,600,0.951,1.6261918544769287,614.9335930117877,1000
True,0.9,650,0.9556,1.7426609992980957,573.835071997811,1000
True,0.9,700,0.9611,1.8614304065704346,537.2212662209787,1000
True,0.9,750,0.9636,1.9887549877166748,502.82714873194004,1000
True,0.9,800,0.9674,2.0978262424468994,476.68390249213513,1000
True,0.9,900,0.9724,2.338932514190674,427.5454695391345,1000
True,0.9,1000,0.9765,2.57084321975708,388.9774344522224,1000
True,0.9,2000,0.9923,4.920063018798828,203.24942915957558,1000
True,0.9,3000,0.9957,7.135963439941406,140.13524710662068,1000
True,0.9,4000,0.9971,9.259893655776978,107.99260090596496,1000
True,1.0,120,0.6187,0.3947105407714844,2533.502140696427,1000
True,1.0,140,0.6541,0.44217395782470703,2261.5533599480646,1000
True,1.0,160,0.6841,0.4890706539154053,2044.6943442510667,1000
True,1.0,180,0.7107,0.5365431308746338,1863.7830631991735,1000
True,1.0,200,0.7317,0.5808544158935547,1721.6017863299785,1000
True,1.0,220,0.7509,0.6341021060943604,1577.0330840869192,1000
True,1.0,240,0.7682,0.6789908409118652,1472.7739164449238,1000
True,1.0,260,0.783,0.7243609428405762,1380.5272217998215,1000
True,1.0,280,0.7961,0.7716813087463379,1295.8717396234274,1000
True,1.0,300,0.8085,0.8158614635467529,1225.6982890854422,1000
True,1.0,320,0.819,0.8612241744995117,1161.137865853726,1000
True,1.0,340,0.8278,0.9033670425415039,1106.969761910543,1000
True,1.0,360,0.8393,0.9508371353149414,1051.7048218449888,1000
True,1.0,380,0.8464,0.9931108951568604,1006.9368938320342,1000
True,1.0,400,0.855,1.037808895111084,963.5685382066059,1000
True,1.0,450,0.8715,1.138953447341919,877.9990107003869,1000
True,1.0,500,0.8841,1.2484304904937744,801.0057489099644,1000
True,1.0,550,0.8945,1.364642858505249,732.7924619745141,1000
True,1.0,600,0.9032,1.5264267921447754,655.1247692625367,1000
True,1.0,650,0.9124,1.6191596984863281,617.6043048346932,1000
True,1.0,700,0.9203,1.7156188488006592,582.8800497844097,1000
True,1.0,750,0.9267,1.817575454711914,550.1834861422576,1000
True,1.0,800,0.9308,1.917025089263916,521.6415818449053,1000
