enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,0.9,400,0.9633,1.513566255569458,660.691262321889,1000
True,0.9,450,0.9684,1.6898770332336426,591.7590335472296,1000
True,0.9,500,0.9719,1.8515350818634033,540.0923859317805,1000
True,0.9,550,0.9763,1.9983694553375244,500.40796877127013,1000
True,0.9,600,0.979,2.1614091396331787,462.66113234337206,1000
True,0.9,650,0.981,2.3176369667053223,431.473960057501,1000
True,0.9,700,0.9827,2.4793500900268555,403.33150369626435,1000
True,0.9,750,0.9837,2.6356711387634277,379.4100050240592,1000
True,0.9,800,0.9849,2.810303211212158,355.83349014097075,1000
True,0.9,900,0.9872,3.122495651245117,320.2566509904483,1000
True,0.9,1000,0.9889,3.388395309448242,295.1249510975263,1000
True,0.9,2000,0.9957,6.2266786098480225,160.59926369387603,1000
True,0.9,3000,0.9971,8.91278624534607,112.19836002710862,1000
True,0.9,4000,0.9975,11.356619596481323,88.05437141786759,1000
True,1.0,120,0.7926,0.49954891204833984,2001.8059811192884,1000
True,1.0,140,0.8206,0.563082218170166,1775.9395834762365,1000
True,1.0,160,0.8426,0.6315782070159912,1583.33518935792,1000
True,1.0,180,0.8624,0.6964080333709717,1435.9397825431272,1000
True,1.0,200,0.8796,0.7634892463684082,1309.7761425672625,1000
True,1.0,220,0.8919,0.826735258102417,1209.57705649965,1000
True,1.0,240,0.9024,0.8893210887908936,1124.4532628362426,1000
True,1.0,260,0.912,0.9451069831848145,1058.081273117047,1000
True,1.0,280,0.9195,1.0075492858886719,992.507278805708,1000
True,1.0,300,0.9248,1.0762596130371094,929.1438495755579,1000
True,1.0,320,0.9305,1.1352031230926514,880.899620215706,1000
True,1.0,340,0.9343,1.1904017925262451,840.0524984743357,1000
True,1.0,360,0.9389,1.2501225471496582,799.9215775125806,1000
True,1.0,380,0.9436,1.3102970123291016,763.1857438356384,1000
True,1.0,400,0.9474,1.3715369701385498,729.1090373590017,1000
True,1.0,450,0.9551,1.5187997817993164,658.4146323851218,1000
True,1.0,500,0.9613,1.6675586700439453,599.6790505569719,1000
True,1.0,550,0.9647,1.8173589706420898,550.2490240806364,1000
True,1.0,600,0.9695,1.9592704772949219,510.39405308686923,1000
True,1.0,650,0.9721,2.11470103263855,472.88008307835474,1000
True,1.0,700,0.9755,2.2562146186828613,443.2202467439833,1000
True,1.0,750,0.9779,2.3864402770996094,419.0341612970775,1000
True,1.0,800,0.9789,2.527775526046753,395.6047480070049,1000
True,1.0,900,0.9817,2.8306922912597656,353.2704713570128,1000
True,1.0,1000,0.9843,3.0970120429992676,322.8918667786519,1000
True,1.0,2000,0.9945,5.739576101303101,174.22889466923564,1000
True,1.0,3000,0.9964,8.194613456726074,122.03138138007081,1000
True,1.0,4000,0.9972,10.376392841339111,96.37260416895958,1000
True,1.1,120,0.7313,0.47983384132385254,2084.05475787414,1000
True,1.1,140,0.7657,0.5446641445159912,1835.9938139284661,1000
True,1.1,160,0.7926,0.6057274341583252,1650.9075594199019,1000
True,1.1,180,0.8124,0.6725418567657471,1486.8963023491187,1000
True,1.1,200,0.8334,0.7316806316375732,1366.7165109480916,1000
True,1.1,220,0.8444,0.7931439876556396,1260.805119327427,1000
True,1.1,240,0.8594,0.8503608703613281,1175.9713256503542,1000
True,1.1,260,0.8696,0.9107687473297119,1097.9735557812076,1000
True,1.1,280,0.8811,0.9713528156280518,1029.4920485235077,1000
True,1.1,300,0.8907,1.0313282012939453,969.6234416409444,1000
True,1.1,320,0.9003,1.0885372161865234,918.6640430203239,1000
True,1.1,340,0.9057,1.1453349590301514,873.1070261286546,1000
True,1.1,360,0.9117,1.2023122310638428,831.7307053552714,1000
True,1.1,380,0.9171,1.2612826824188232,792.8436772653148,1000
True,1.1,400,0.9221,1.3197393417358398,757.7253843813659,1000
True,1.1,450,0.9318,1.4616870880126953,684.1409547919018,1000
True,1.1,500,0.94,1.6163663864135742,618.6716133208015,1000
True,1.1,550,0.9472,1.768664836883545,565.3982479586343,1000
True,1.1,600,0.9522,1.9138214588165283,522.5147807770853,1000
True,1.1,650,0.958,2.0541841983795166,486.81126102949753,1000
True,1.1,700,0.9623,2.186056137084961,457.44479431963236,1000
True,1.1,750,0.966,2.324268341064453,430.24292089356027,1000
True,1.1,800,0.9694,2.4635398387908936,405.91996291434054,1000
True,1.1,900,0.9747,2.7371203899383545,365.3474665111541,1000
True,1.1,1000,0.978,3.006754159927368,332.5845569044315,1000
True,1.1,2000,0.991,5.51101016998291,181.45493641923383,1000
True,1.1,3000,0.9945,7.913941860198975,126.35928057915474,1000
True,1.1,4000,0.9963,10.008030652999878,99.91975790963959,1000
