enable_batch_dco,gamma,ef,recall,latency(ms),QPS,nq
True,0.8,100,0.8856,0.35275769233703613,2834.8070693368963,1000
True,0.8,120,0.8928,0.4070744514465332,2456.553086165232,1000
True,0.8,140,0.8992,0.465404748916626,2148.667374640698,1000
True,0.8,160,0.9041,0.5228075981140137,1912.7495537697223,1000
True,0.8,180,0.9085,0.5767242908477783,1733.9307809109464,1000
True,0.8,200,0.911,0.6424667835235596,1556.5007026753617,1000
True,0.8,220,0.915,0.7043302059173584,1419.7886042634577,1000
True,0.8,240,0.9157,0.7608842849731445,1314.2602886525578,1000
True,0.8,260,0.9195,0.8267490863800049,1209.5568250079232,1000
True,0.8,280,0.9209,0.8867740631103516,1127.6829596171426,1000
True,0.8,300,0.9249,0.9438550472259521,1059.4847195436007,1000
True,0.8,320,0.9252,1.0129761695861816,987.1900544397973,1000
True,0.8,340,0.9285,1.0798614025115967,926.0447661840205,1000
True,0.8,360,0.9292,1.140561819076538,876.7608938633903,1000
True,0.8,380,0.9321,1.219655990600586,819.903323319535,1000
True,0.8,400,0.9335,1.2783124446868896,782.2813617721921,1000
True,0.8,500,0.9407,1.600970983505249,624.6209396066305,1000
True,0.8,600,0.9449,1.9805219173431396,504.9174115384166,1000
True,0.8,700,0.95,2.2852346897125244,437.59181693754044,1000
True,0.8,800,0.9529,2.622516393661499,381.3131549594709,1000
True,0.8,900,0.9545,2.924574851989746,341.9300413253728,1000
True,0.8,1000,0.9569,3.253620147705078,307.34995316074134,1000
True,0.8,1200,0.9626,3.9443461894989014,253.52744205422857,1000
True,0.8,1400,0.9659,4.604816675186157,217.16391129937293,1000
True,0.8,1600,0.9685,5.267596483230591,189.83990197113675,1000
True,0.8,1800,0.9704,5.948288202285767,168.11559325853227,1000
True,0.8,2000,0.9716,6.586225986480713,151.83202065229173,1000
True,0.8,2500,0.9772,8.277293682098389,120.81243440265231,1000
True,0.8,3000,0.9777,9.742856979370117,102.63929790999053,1000
True,0.8,3500,0.98,11.42801022529602,87.504296923579,1000
True,0.8,4000,0.9801,12.711427450180054,78.66937084126104,1000
True,0.8,4500,0.981,14.339248895645142,69.73865976367158,1000
True,0.8,5000,0.9825,15.864116668701172,63.03534075571521,1000
True,0.8,5500,0.9836,17.46676015853882,57.25160195270323,1000
True,0.8,6000,0.9835,18.60744023323059,53.74194340896624,1000
True,0.9,100,0.8826,0.2974061965942383,3362.4047227379565,1000
True,0.9,120,0.8921,0.34198999404907227,2924.062157960416,1000
True,0.9,140,0.8985,0.3891756534576416,2569.5338110579964,1000
True,0.9,160,0.9028,0.4355661869049072,2295.862328308602,1000
True,0.9,180,0.9073,0.4818429946899414,2075.364820118397,1000
True,0.9,200,0.9118,0.527468204498291,1895.848871025628,1000
True,0.9,220,0.9145,0.5741515159606934,1741.700530611262,1000
True,0.9,240,0.9154,0.621347188949585,1609.4061706315022,1000
True,0.9,260,0.9197,0.6667931079864502,1499.715560977755,1000
True,0.9,280,0.9224,0.7119467258453369,1404.5994787217262,1000
True,0.9,300,0.9261,0.7638506889343262,1309.1563763529934,1000
True,0.9,320,0.926,0.8118298053741455,1231.7852749187166,1000
True,0.9,340,0.9289,0.8585772514343262,1164.717558413544,1000
True,0.9,360,0.9298,0.9082825183868408,1100.9790233286162,1000
True,0.9,380,0.9305,0.9578156471252441,1044.042246544381,1000
True,0.9,400,0.933,1.00667142868042,993.3727843163632,1000
True,0.9,500,0.9398,1.2470204830169678,801.9114470202278,1000
True,0.9,600,0.9448,1.499074935913086,667.078059970965,1000
True,0.9,700,0.9492,1.7511889934539795,571.040592270762,1000
True,0.9,800,0.9528,2.0242035388946533,494.0214661150454,1000
True,0.9,900,0.9543,2.293765068054199,435.9644385239069,1000
True,0.9,1000,0.9567,2.508140802383423,398.70169930241764,1000
True,0.9,1200,0.9623,3.0507595539093018,327.78722227341086,1000
True,0.9,1400,0.964,3.5544824600219727,281.33490915969196,1000
True,0.9,1600,0.9684,4.069428443908691,245.73475459357104,1000
True,0.9,1800,0.9701,4.63012957572937,215.97667703337936,1000
True,0.9,2000,0.9722,5.087100267410278,196.57564180646202,1000
True,0.9,2500,0.976,6.370440483093262,156.9750165085029,1000
True,0.9,3000,0.9774,7.602973937988281,131.52747966206974,1000
True,0.9,3500,0.9793,8.82256817817688,113.34568118992341,1000
True,0.9,4000,0.9812,10.050901889801025,99.49355898247622,1000
True,0.9,4500,0.9818,11.270684957504272,88.72575214110459,1000
True,0.9,5000,0.983,12.555184602737427,79.64837090344083,1000
True,0.9,5500,0.9842,13.823206901550293,72.34211331148119,1000
True,0.9,6000,0.9847,15.02538013458252,66.55405660575555,1000
True,1.0,100,0.8778,0.2609686851501465,3831.8773741939845,1000
True,1.0,120,0.8897,0.2995312213897705,3338.55013631027,1000
True,1.0,140,0.8935,0.34270787239074707,2917.937055323388,1000
True,1.0,160,0.8954,0.38083767890930176,2625.7906068116613,1000
True,1.0,180,0.903,0.42082738876342773,2376.271190281676,1000
True,1.0,200,0.9086,0.4594752788543701,2176.395653958454,1000
True,1.0,220,0.9103,0.4993569850921631,2002.575371636058,1000
True,1.0,240,0.9139,0.5387997627258301,1855.9770608303943,1000
True,1.0,260,0.9175,0.580345630645752,1723.1111034424393,1000
True,1.0,280,0.9196,0.6173191070556641,1619.907740697599,1000
True,1.0,300,0.9211,0.65128493309021,1535.4262768757915,1000
True,1.0,320,0.9231,0.6969711780548096,1434.7795597386387,1000
True,1.0,340,0.9243,0.7375071048736572,1355.9191408350034,1000
True,1.0,360,0.928,0.774921178817749,1290.453825930581,1000
True,1.0,380,0.9305,0.8180370330810547,1222.43854441846,1000
True,1.0,400,0.9319,0.8571515083312988,1166.6548915568012,1000
True,1.0,500,0.9387,1.0575034618377686,945.6233819435098,1000
True,1.0,600,0.9445,1.2653164863586426,790.3161072988336,1000
True,1.0,700,0.9477,1.4703972339630127,680.0883304879467,1000
True,1.0,800,0.9539,1.6814279556274414,594.7325882463041,1000
True,1.0,900,0.9548,1.8907041549682617,528.9034761849277,1000
True,1.0,1000,0.957,2.094672918319702,477.40150323907216,1000
True,1.0,1200,0.9615,2.5160813331604004,397.44343190365777,1000
True,1.0,1400,0.9652,2.9419682025909424,339.90850041115897,1000
True,1.0,1600,0.9672,3.415788412094116,292.75818035430666,1000
True,1.0,1800,0.9691,3.809234380722046,262.51994496869173,1000
True,1.0,2000,0.9716,4.2019665241241455,237.983809309009,1000
True,1.0,2500,0.9763,5.233452320098877,191.07845812591768,1000
True,1.0,3000,0.979,6.213497161865234,160.93996246387746,1000
True,1.0,3500,0.9803,7.190519094467163,139.0720178699564,1000
True,1.0,4000,0.9814,8.162616729736328,122.50973347272455,1000
True,1.0,4500,0.9802,9.166164636611938,109.09688399068806,1000
True,1.0,5000,0.9822,10.211638927459717,97.92747345491617,1000
True,1.0,5500,0.9828,11.261710166931152,88.79646032237596,1000
True,1.0,6000,0.9838,11.987427711486816,83.42073245970538,1000
True,1.1,100,0.8667,0.23546910285949707,4246.84167840353,1000
True,1.1,120,0.8775,0.2719998359680176,3676.472805364421,1000
True,1.1,140,0.885,0.30770015716552734,3249.9170920541646,1000
True,1.1,160,0.893,0.3439304828643799,2907.5643184390965,1000
True,1.1,180,0.8961,0.3799312114715576,2632.0554084692826,1000
True,1.1,200,0.901,0.4157984256744385,2405.0115109935005,1000
True,1.1,220,0.9035,0.45291662216186523,2207.9119004879794,1000
True,1.1,240,0.9066,0.49022340774536133,2039.8862726674079,1000
True,1.1,260,0.9092,0.5265462398529053,1899.1684382350877,1000
True,1.1,280,0.9131,0.5643250942230225,1772.0282337910671,1000
True,1.1,300,0.9149,0.5967824459075928,1675.6525042877056,1000
True,1.1,320,0.9174,0.6331779956817627,1579.3347318130798,1000
True,1.1,340,0.9202,0.6674549579620361,1498.228439344185,1000
True,1.1,360,0.9227,0.7029983997344971,1422.4783447269185,1000
True,1.1,380,0.9234,0.7392556667327881,1352.7119845013792,1000
True,1.1,400,0.9244,0.7840619087219238,1275.40949110775,1000
True,1.1,500,0.934,0.9620926380157471,1039.4009479819265,1000
True,1.1,600,0.9391,1.142012357711792,875.6472670783205,1000
True,1.1,700,0.945,1.326775074005127,753.7072557304734,1000
True,1.1,800,0.9493,1.4980244636535645,667.5458407141618,1000
True,1.1,900,0.9517,1.678239107131958,595.8626489815025,1000
True,1.1,1000,0.954,1.8676767349243164,535.4245632023268,1000
True,1.1,1200,0.9595,2.2504734992980957,444.3509333977458,1000
True,1.1,1400,0.9624,2.6197729110717773,381.71247430407595,1000
True,1.1,1600,0.9652,2.986927032470703,334.7922427059853,1000
True,1.1,1800,0.9683,3.3412582874298096,299.28844584153006,1000
True,1.1,2000,0.97,3.7068066596984863,269.773983863874,1000
True,1.1,2500,0.9742,4.624402761459351,216.24414039672098,1000
True,1.1,3000,0.9771,5.520198583602905,181.15290326155682,1000
True,1.1,3500,0.9781,6.371305465698242,156.95370523102181,1000
True,1.1,4000,0.9797,7.236006736755371,138.19777072905276,1000
True,1.1,4500,0.9787,8.12507963180542,123.07571683181112,1000
True,1.1,5000,0.9812,8.953550338745117,111.68753870435656,1000
True,1.1,5500,0.9813,9.827434539794922,101.75595634350243,1000
True,1.1,6000,0.982,10.605592489242554,94.2898759323742,1000
