QPS,pruning_ratio,recall,gamma,ef
1591.355551508529,0.8855352172851563,0.8437,0.64,10,2546.315,240.201
1036.5291985224721,0.9277853393554687,0.9004,0.64,50,4102.127,274.189
857.0856988839281,0.936038818359375,0.9225,0.64,90,5120.258,304.798
763.6269029890896,0.941166015625,0.9373,0.64,150,6459.163,354.019
511.1088039361056,0.9442222290039063,0.956,0.64,300,9420.119,484.483
304.98885315269376,0.9447444458007812,0.9721,0.64,600,14823.631,763.625
263.0132588204014,0.9438043212890626,0.9771,0.64,800,18249.996,953.775
220.0201864643467,0.9427792358398438,0.9814,0.64,1000,21585.298,1146.089
111.4976472617934,0.93809423828125,0.9898,0.64,2000,37374.96,2121.359
75.82185822976494,0.9343236083984375,0.9923,0.64,3000,52031.82,3105.286

// without pLBF
457.94534358806163,0.022287855148315428,0.771,0.0,60,1522.395,1494.286
484.4296156536346,0.020929624557495117,0.8293,0.0,100,2328.234,2287.271
287.4918510466954,0.01923003578186035,0.9007,0.0,200,4278.163,4208.205
224.92910071829982,0.018297817230224608,0.928,0.0,300,6140.125,6044.29
142.69974125723786,0.017422615051269533,0.952,0.0,500,9649.267,9505.276
82.26178324932185,0.01619769859313965,0.9745,0.0,1000,17628.588,17385.06
61.5067116570659,0.015648468971252442,0.9843,0.0,1500,24884.804,24553.848
48.076811318473915,0.015240628242492676,0.988,0.0,2000,31661.56,31251.206
39.20620718832873,0.014933805465698242,0.9903,0.0,2500,38070.104,37586.756
34.401730946010936,0.014695949554443359,0.9914,0.0,3000,44195.852,43643.952

// random landmarks
320.3778626540198,0.009839560508728027,0.7642,0.006,60,1519.903,1510.446
516.4017067846253,0.00909229278564453,0.8253,0.006,100,2337.317,2324.005
310.9678815109927,0.007900704860687256,0.9015,0.006,200,4289.656,4270.202
276.1843310531889,0.007102081775665283,0.9301,0.006,300,6147.993,6125.384
176.62536512668288,0.006166600704193116,0.9534,0.006,500,9662.007,9635.062
105.38914066988262,0.00529015588760376,0.9741,0.006,1000,17638.216,17603.052
77.33556150795037,0.004815314292907715,0.9837,0.006,1500,24893.182,24851.89
62.4294965463243,0.004483266830444336,0.9879,0.006,2000,31669.288,31622.848
52.61806850787454,0.004195978164672851,0.9898,0.006,2500,38079.276,38029.292
46.14342067321188,0.0038854660987854,0.9909,0.006,3000,44202.74,44151.14
