QPS,pruning_ratio,recall,gamma,ef

1053.7395874132217,0.9294273681640625,0.9221379310344827,0.77,50
883.4063905628537,0.931779541015625,0.9347931034482758,0.77,100
879.5649551693449,0.933613525390625,0.9405172413793104,0.77,150
655.8600933211574,0.937293212890625,0.953,0.77,300
566.4905549881456,0.9386715087890625,0.9588620689655173,0.77,400
428.7464165111628,0.940401123046875,0.9665862068965517,0.77,600
351.3530720139499,0.9412579956054687,0.9718275862068966,0.77,800
299.9315084460283,0.94169287109375,0.9756551724137931,0.77,1000
121.8558727891328,0.9406249389648438,0.9886206896551725,0.77,3000
78.93501238055052,0.9371514892578126,0.9923448275862069,0.77,5000
59.7563022835981,0.932913330078125,0.9935172413793103,0.77,7000185.71779574002048,0.010331165313720704,0.8520689655172414,0.0,100,1958.566,1946.426
121.58864781771443,0.004409133911132812,0.8821379310344828,0.0,200,3557.124,3548.534
84.10796690966372,0.0023334436416625978,0.899551724137931,0.0,300,5158.284,5152.171
88.92085529896283,0.0008012560606002807,0.922896551724138,0.0,500,8335.497,8332.171
162.97273042922524,0.0003768539428710938,0.9378620689655173,0.0,700,11507.094,11505.023
131.1868171621331,0.0001571841835975647,0.9485862068965517,0.0,900,14651.889,14650.818
107.24275940115115,6.927341222763061e-05,0.9566896551724138,0.0,1100,17778.136,17777.56
90.1662223030903,3.0287742614746094e-05,0.9622413793103448,0.0,1300,20869.004,20868.696
79.77881604454447,1.3659834861755371e-05,0.9670689655172414,0.0,1500,23912.54,23912.368
59.919984475077264,4.463613033294678e-06,0.9761724137931035,0.0,2000,31348.936,31348.836
11.459187527686078,2.6576519012451172e-06,0.9862068965517241,0.0,3000,45379.964,45379.86
18.187628229692333,2.209007740020752e-06,0.9915862068965517,0.0,4000,58375.748,58375.636
25.4921170308713,2.2731423377990723e-06,0.9945172413793103,0.0,5000,70425.136,70424.976
11.796617076690431,2.310335636138916e-06,0.996,0.0,6000,81590.944,81590.752
380.6001631362374,0.9292078857421875,0.9374482758620689,0.75,30,10631.128,621.051
368.8667053330091,0.9291234130859375,0.9488620689655173,0.75,50,11072.468,649.551
375.1467966270361,0.930845947265625,0.9582413793103448,0.75,100,12125.995,714.473
341.5563956767013,0.9327843017578125,0.9607241379310345,0.75,150,13173.564,775.732
279.6476534935321,0.9366419067382813,0.9688620689655172,0.75,300,16291.867,951.98
248.96122315268906,0.9381452026367187,0.972448275862069,0.75,400,18336.096,1064.8
210.18388905420196,0.9398663330078125,0.9763103448275862,0.75,600,22345.74,1287.163
171.75206761152123,0.9407513427734375,0.9794137931034482,0.75,800,26260.748,1505.972
148.14425506147577,0.941233642578125,0.9819310344827586,0.75,1000,30070.44,1721.596
59.764379269863596,0.9402201538085937,0.9903103448275862,0.75,3000,63896.896,3803.218
42.55045023006114,0.9367088012695313,0.9931379310344828,0.75,5000,91834.192,5821.614
31.266819187093443,0.9324783935546875,0.9940689655172413,0.75,7000,115500.104,7816.471
817.5757070133321,0.010331165313720704,0.8520689655172414,0.0,100,1958.566,1946.426
442.40978353025855,0.004409133911132812,0.8821379310344828,0.0,200,3557.124,3548.534
332.4292452175942,0.0023334436416625978,0.899551724137931,0.0,300,5158.284,5152.171
224.6560879208274,0.0008012560606002807,0.922896551724138,0.0,500,8335.497,8332.171
165.71831350968634,0.0003768539428710938,0.9378620689655173,0.0,700,11507.094,11505.023
130.87608667799844,0.0001571841835975647,0.9485862068965517,0.0,900,14651.889,14650.818
105.89636658129675,6.927341222763061e-05,0.9566896551724138,0.0,1100,17778.136,17777.56
90.4422592719184,3.0287742614746094e-05,0.9622413793103448,0.0,1300,20869.004,20868.696
78.91258438251023,1.3659834861755371e-05,0.9670689655172414,0.0,1500,23912.54,23912.368
59.64815910665878,4.463613033294678e-06,0.9761724137931035,0.0,2000,31348.936,31348.836
40.64417176427864,2.6576519012451172e-06,0.9862068965517241,0.0,3000,45379.964,45379.86
31.61397863686093,2.209007740020752e-06,0.9915862068965517,0.0,4000,58375.748,58375.636
25.479549566120614,2.2731423377990723e-06,0.9945172413793103,0.0,5000,70425.136,70424.976
21.3401087049641,2.310335636138916e-06,0.996,0.0,6000,81590.944,81590.752
