QPS,pruning_ratio,recall,gamma,nprobe,k_factor
250.81000557733756,0.8771582641601563,0.71994,0.67,40,1.0
170.71855743913048,0.9007675170898437,0.79653,0.67,60,1.0
139.0218285905544,0.9161085205078126,0.84566,0.67,80,1.0
118.80094294033795,0.927069091796875,0.87741,0.67,100,1.0
86.71109271625862,0.9449476928710937,0.92522,0.67,150,1.0
69.04331745918529,0.9557674560546875,0.95026,0.67,200,1.0
58.020669686510786,0.9630623779296875,0.96566,0.67,250,1.0
49.96016102920097,0.9683143920898437,0.97478,0.67,300,1.0
39.12882742967462,0.9754238891601562,0.98513,0.67,400,1.0

193.65632658081643,0.547113525390625,0.72298,0.62,40,1.0,14219.067,5843.545
137.6531542899939,0.5981444091796875,0.79962,0.62,60,1.0,21291.036,7754.189
118.17921957496603,0.6358855590820313,0.84871,0.62,80,1.0,28297.5,9342.521
105.84897621881663,0.6656578369140626,0.88044,0.62,100,1.0,35248.876,10680.451
84.12076347076128,0.7202410278320313,0.92818,0.62,150,1.0,52543.58,13341.832
71.959163783948,0.758262451171875,0.95323,0.62,200,1.0,69648.848,15306.495
64.04828835949466,0.7868982543945312,0.96858,0.62,250,1.0,86512.528,16790.56
58.19427565226976,0.8096057739257813,0.97774,0.62,300,1.0,103163.344,17919.032
50.32671537797238,0.8436066284179687,0.98808,0.62,400,1.0,136083.6,19478.096
44.961562847555214,0.8678296508789063,0.99275,0.62,500,1.0,168491.216,20445.44
40.304968687019645,0.8858731079101563,0.99496,0.62,600,1.0,200207.28,21029.452
37.63039806908503,0.8998530883789062,0.99626,0.62,700,1.0,231408.384,21384.46
35.209795464383625,0.910930419921875,0.99693,0.62,800,1.0,262097.36,21604.56


58.44804405408948,0.0022399604320526125,0.72452,0.0,40,1.0,14219.067,14170.52
40.46515462733551,0.0037208728790283203,0.80125,0.0,60,1.0,21291.036,21176.336
34.46322022468079,0.005398960113525391,0.85042,0.0,80,1.0,28297.5,28082.7
29.67675637685266,0.007171855926513672,0.88226,0.0,100,1.0,35248.876,34901.816
23.395947391582496,0.011806726455688477,0.93014,0.0,150,1.0,52543.58,51730.604
14.472504057605887,0.016364967346191406,0.95523,0.0,200,1.0,69648.848,68205.44
13.124522770505855,0.020476160049438478,0.97063,0.0,250,1.0,86512.528,84332.368
11.70010902098913,0.024199058532714843,0.9798,0.0,300,1.0,103163.344,100161.344
9.44649497555864,0.030865785598754882,0.99017,0.0,400,1.0,136083.6,131168.28
6.937168351635766,0.03676532745361328,0.99487,0.0,500,1.0,168491.216,161394.224
5.400728419444477,0.042046077728271486,0.99709,0.0,600,1.0,200207.28,190705.76
5.5492216750044845,0.04695322036743164,0.9984,0.0,700,1.0,231408.384,219286.208
4.112185159206053,0.05153765869140625,0.99908,0.0,800,1.0,262097.36,247184.096
