QPS,pruning_ratio,recall,gamma,nprobe,k_factor
317.6447342841436,0.9552060546875,0.70821,0.6,40,1000.0
229.9787797719098,0.9422269897460938,0.74811,0.6,60,1000.0
184.03906365043503,0.931244873046875,0.77639,0.6,80,1000.0
151.4429018054231,0.9216375122070313,0.79719,0.6,100,1000.0
81.16482471603659,0.8819100341796875,0.8583,0.6,200,1000.0
41.333760936922125,0.8240852661132813,0.91386,0.6,400,1000.0
29.830604602188718,0.7785559692382813,0.94215,0.6,600,1000.0
24.28259370482623,0.7426845703125,0.95998,0.6,800,1000.0
21.551112937450682,0.7135767211914062,0.9719,0.6,1000,1000.0
18.975583153321153,0.689029541015625,0.97998,0.6,1200,1000.0

461.8139782082322,0.1465865020751953,0.70721,0.55,40,0.0
336.82736279034094,0.17953140258789063,0.74707,0.55,60,0.0
266.27311381804606,0.20431887817382813,0.77531,0.55,80,0.0
225.6107157860651,0.22446759033203126,0.79604,0.55,100,0.0
129.4578507424598,0.29264718627929687,0.85706,0.55,200,0.0
74.1234599510849,0.3698926086425781,0.91254,0.55,400,0.0
53.27922500783665,0.4201709899902344,0.94077,0.55,600,0.0
42.203522249500026,0.45923779296875,0.95856,0.55,800,0.0
35.63617867595737,0.492202392578125,0.97044,0.55,1000,0.0
30.92361965389349,0.52128271484375,0.97852,0.55,1200,0.0
27.48771748858302,0.5477803955078125,0.98369,0.55,1400,0.0
24.88253494621538,0.5724061279296875,0.98845,0.55,1600,0.0


228.20433831033736,0.1465865020751953,0.70721,0.55,40,0.0,11697.763,9710.138
166.35957423761653,0.17953140258789063,0.74707,0.55,60,0.0,17112.792,13631.742
131.58102118043652,0.20431887817382813,0.77531,0.55,80,0.0,22421.778,17296.4
111.11130243499169,0.22446759033203126,0.79604,0.55,100,0.0,27654.812,20779.008
63.224635742302766,0.29264715576171874,0.85706,0.55,200,0.0,53219.364,36476.896
35.15783045269576,0.369892578125,0.91254,0.55,400,0.0,103307.8,63322.12
26.181906454084412,0.4201709899902344,0.94077,0.55,600,0.0,153546.528,86994.624
26.807025595543234,0.45923779296875,0.95856,0.55,800,0.0,204481.04,108412.448
35.6339582505117,0.492202392578125,0.97044,0.55,1000,0.0,256489.504,128083.512
28.141268725645503,0.5212826538085937,0.97852,0.55,1200,0.0,309446.144,146059.888
20.844173149468517,0.5477803344726563,0.98369,0.55,1400,0.0,363604.672,162504.16
19.080429184282657,0.5724060668945312,0.98845,0.55,1600,0.0,419045.568,177439.376


188.61706984877867,0.0003248485326766968,0.70821,0.0,40,0.0,11697.763,11693.594
131.8900729065918,0.0004231695532798767,0.74811,0.0,60,0.0,17112.792,17104.852
100.73176539557468,0.0004996127486228943,0.77639,0.0,80,0.0,22421.778,22409.266
83.08601978963962,0.0005629419088363647,0.79719,0.0,100,0.0,27654.812,27637.1
41.11878355572565,0.0007253238558769227,0.8583,0.0,200,0.0,53219.364,53175.004
23.981932267432956,0.0008768365979194641,0.91386,0.0,400,0.0,103307.8,103206.04
18.797502044136206,0.0009531509280204772,0.94215,0.0,600,0.0,153546.528,153388.704
13.008766969495884,0.001029535174369812,0.95998,0.0,800,0.0,204481.04,204258.8
10.419217329898043,0.001094725489616394,0.9719,0.0,1000,0.0,256489.504,256196.88
10.230095988321306,0.0011482903957366944,0.97998,0.0,1200,0.0,309446.144,309081.92
8.571076866879935,0.0012077524662017821,0.98517,0.0,1400,0.0,363604.672,363159.712
9.547065784182632,0.0012827693223953246,0.98998,0.0,1600,0.0,419045.568,418503.648
