QPS,pruning_ratio,recall,gamma,nprobe,k_factor
15.900196582165723,0.0,0.947966,0.0,500,1.7
13.719583513970418,0.0,0.956597,0.0,500,1.8
12.789844938059678,0.0,0.963058,0.0,600,1.8
11.407417227079788,0.0,0.966827,0.0,700,1.8
10.5229630149802,0.0,0.969164,0.0,800,1.8
9.988470606314042,0.0,0.970451,0.0,900,1.8
9.32095740059411,0.0,0.9713,0.0,1000,1.8

10.512576557822792,0.0,0.956837,0.0,500,1.8,128897.84,128897.84
11.300838363088044,0.0,0.963292,0.0,600,1.8,146004.656,146004.656
8.608763808023834,0.0,0.967063,0.0,700,1.8,160867.328,160867.328
8.338022717019928,0.0,0.969401,0.0,800,1.8,173775.536,173775.536
8.362770801470317,0.0,0.970689,0.0,900,1.8,184900.784,184900.784
6.9623119373949,0.0,0.971539,0.0,1000,1.8,194378.864,194378.864
6.9647669773484795,0.0,0.972035,0.0,1100,1.8,202422.864,202422.864
